Date,Date_quarter,Holding,HoldingValue,NetDebt,eqy_shares_total,NAV,NAV_PS,Price,Discount,NetDebt_ffill,LastFinDate,DaysSinceFin,StaleFund,HoldingValue_orig,NetDebt_orig,NAV_orig,eqy_shares_total_orig,NAV_PS_orig
2019-04-05,2019Q2,IAM,1172073.421424034,-1582.6590000000433,1001.881905,1173656.080424034,1171.45151995138,1009.8,0.1379924966575563,-1582.6590000000433,2025-06-30,-2278.0,False,1172073.421424034,-1582.6590000000433,1173656.080424034,1001.881905,1171.45151995138
2019-04-08,2019Q2,IAM,1178226.037809462,-1582.6590000000433,1001.881905,1179808.696809462,1177.5925794462394,1020.1,0.133741144598839,-1582.6590000000433,2025-06-30,-2275.0,False,1178226.037809462,-1582.6590000000433,1179808.696809462,1001.881905,1177.5925794462394
2019-04-09,2019Q2,IAM,1173826.917093881,-1582.6590000000433,1001.881905,1175409.576093881,1173.2017219074148,1028.0,0.12376535014911416,-1582.6590000000433,2025-06-30,-2274.0,False,1173826.917093881,-1582.6590000000433,1175409.576093881,1001.881905,1173.2017219074148
2019-04-10,2019Q2,IAM,1178072.2223998262,-1582.6590000000433,1001.881905,1179654.881399826,1177.4390529588677,1025.5,0.12904196830999415,-1582.6590000000433,2025-06-30,-2273.0,False,1178072.2223998262,-1582.6590000000433,1179654.881399826,1001.881905,1177.4390529588677
2019-04-11,2019Q2,IAM,1175149.729616748,-1582.6590000000433,1001.881905,1176732.388616748,1174.5220496988095,1033.8,0.11981218209985567,-1582.6590000000433,2025-06-30,-2272.0,False,1175149.729616748,-1582.6590000000433,1176732.388616748,1001.881905,1174.5220496988095
2019-04-12,2019Q2,IAM,1175149.729616748,-1582.6590000000433,1001.881905,1176732.388616748,1174.5220496988095,1025.3,0.1270491684145696,-1582.6590000000433,2025-06-30,-2271.0,False,1175149.729616748,-1582.6590000000433,1176732.388616748,1001.881905,1174.5220496988095
2019-04-15,2019Q2,IAM,1175149.729616748,-1582.6590000000433,1001.881905,1176732.388616748,1174.5220496988095,1025.1,0.1272194504455041,-1582.6590000000433,2025-06-30,-2268.0,False,1175149.729616748,-1582.6590000000433,1176732.388616748,1001.881905,1174.5220496988095
2019-04-16,2019Q2,IAM,1177610.7761709192,-1582.6590000000433,1001.881905,1179193.4351709192,1176.9784734967534,1034.3,0.12122436961218308,-1582.6590000000433,2025-06-30,-2267.0,False,1177610.7761709192,-1582.6590000000433,1179193.4351709192,1001.881905,1176.9784734967534
2019-04-17,2019Q2,IAM,1177918.4069901905,-1582.6590000000433,1001.881905,1179501.0659901905,1177.2855264714965,1027.0,0.12765427170579857,-1582.6590000000433,2025-06-30,-2266.0,False,1177918.4069901905,-1582.6590000000433,1179501.0659901905,1001.881905,1177.2855264714965
2019-04-18,2019Q2,IAM,1193299.9479537604,-1582.6590000000433,1001.881905,1194882.6069537604,1192.6381752086445,1029.7,0.1366199561573982,-1582.6590000000433,2025-06-30,-2265.0,False,1193299.9479537604,-1582.6590000000433,1194882.6069537604,1001.881905,1192.6381752086445
2019-04-22,2019Q2,IAM,1183609.5771467113,-1582.6590000000433,1001.881905,1185192.2361467113,1182.966006504241,1035.8,0.12440425650025932,-1582.6590000000433,2025-06-30,-2261.0,False,1183609.5771467113,-1582.6590000000433,1185192.2361467113,1001.881905,1182.966006504241
2019-04-23,2019Q2,IAM,1187301.1469779685,-1582.6590000000433,1001.881905,1188883.8059779685,1186.6506422011566,1044.9,0.11945440145569608,-1582.6590000000433,2025-06-30,-2260.0,False,1187301.1469779685,-1582.6590000000433,1188883.8059779685,1001.881905,1186.6506422011566
2019-04-24,2019Q2,IAM,1175180.492698675,-1582.6590000000433,1001.881905,1176763.151698675,1174.5527549962835,1035.9,0.11804727749050503,-1582.6590000000433,2025-06-30,-2259.0,False,1175180.492698675,-1582.6590000000433,1176763.151698675,1001.881905,1174.5527549962835
2019-04-25,2019Q2,IAM,1177918.4069901905,-1582.6590000000433,1001.881905,1179501.0659901905,1177.2855264714965,1036.1,0.11992462601205256,-1582.6590000000433,2025-06-30,-2258.0,False,1177918.4069901905,-1582.6590000000433,1179501.0659901905,1001.881905,1177.2855264714965
2019-04-26,2019Q2,IAM,1193607.578773032,-1582.6590000000433,1001.881905,1195190.237773032,1192.9452281833876,1032.2,0.13474652849583868,-1582.6590000000433,2025-06-30,-2257.0,False,1193607.578773032,-1582.6590000000433,1195190.237773032,1001.881905,1192.9452281833876
2019-04-29,2019Q2,IAM,1193607.578773032,-1582.6590000000433,1001.881905,1195190.237773032,1192.9452281833876,1039.0,0.1290463506172993,-1582.6590000000433,2025-06-30,-2254.0,False,1193607.578773032,-1582.6590000000433,1195190.237773032,1001.881905,1192.9452281833876
2019-04-30,2019Q2,IAM,1199729.4320765329,-1582.6590000000433,1001.881905,1201312.0910765328,1199.0555823807726,1044.9,0.1285641672045682,-1582.6590000000433,2025-06-30,-2253.0,False,1199729.4320765329,-1582.6590000000433,1201312.0910765328,1001.881905,1199.0555823807726
2019-05-02,2019Q2,IAM,1206681.8885920665,-1582.6590000000433,1001.881905,1208264.5475920665,1205.9949796099636,1043.4,0.13482226904671613,-1582.6590000000433,2025-06-30,-2251.0,False,1206681.8885920665,-1582.6590000000433,1208264.5475920665,1001.881905,1205.9949796099636
2019-05-03,2019Q2,IAM,1221263.5894255308,-1582.6590000000433,1001.881905,1222846.2484255307,1220.5492906127802,1048.8,0.14071475190203342,-1582.6590000000433,2025-06-30,-2250.0,False,1221263.5894255308,-1582.6590000000433,1222846.2484255307,1001.881905,1220.5492906127802
2019-05-06,2019Q2,IAM,1226831.7072543432,-1582.6590000000433,1001.881905,1228414.3662543432,1226.106949455628,1045.0,0.14770893316935896,-1582.6590000000433,2025-06-30,-2247.0,False,1226831.7072543432,-1582.6590000000433,1228414.3662543432,1001.881905,1226.106949455628
2019-05-07,2019Q2,IAM,1229292.7538085144,-1582.6590000000433,1001.881905,1230875.4128085144,1228.5633732535716,1040.0,0.15348282177272166,-1582.6590000000433,2025-06-30,-2246.0,False,1229292.7538085144,-1582.6590000000433,1230875.4128085144,1001.881905,1228.5633732535716
2019-05-08,2019Q2,IAM,1215910.8131702084,-1582.6590000000433,1001.881905,1217493.4721702083,1215.2065688522523,1038.0,0.14582423547925827,-1582.6590000000433,2025-06-30,-2245.0,False,1215910.8131702084,-1582.6590000000433,1217493.4721702083,1001.881905,1215.2065688522523
2019-05-09,2019Q2,IAM,1212065.427929316,-1582.6590000000433,1001.881905,1213648.086929316,1211.3684066679657,1034.8,0.14575946152800967,-1582.6590000000433,2025-06-30,-2244.0,False,1212065.427929316,-1582.6590000000433,1213648.086929316,1001.881905,1211.3684066679657
2019-05-10,2019Q2,IAM,1215910.8131702084,-1582.6590000000433,1001.881905,1217493.4721702083,1215.2065688522523,1034.6,0.1486221137060122,-1582.6590000000433,2025-06-30,-2243.0,False,1215910.8131702084,-1582.6590000000433,1217493.4721702083,1001.881905,1215.2065688522523
2019-05-13,2019Q2,IAM,1222832.506603815,-1582.6590000000433,1001.881905,1224415.1656038149,1222.1152607839692,1035.0,0.15310770333064783,-1582.6590000000433,2025-06-30,-2240.0,False,1222832.506603815,-1582.6590000000433,1224415.1656038149,1001.881905,1222.1152607839692
2019-05-14,2019Q2,IAM,1219756.198411101,-1582.6590000000433,1001.881905,1221338.857411101,1219.0447310365398,1044.9,0.14285343810843298,-1582.6590000000433,2025-06-30,-2239.0,False,1219756.198411101,-1582.6590000000433,1221338.857411101,1001.881905,1219.0447310365398
2019-05-15,2019Q2,IAM,1216679.890218387,-1582.6590000000433,1001.881905,1218262.5492183869,1215.97420128911,1040.0,0.1447186964185191,-1582.6590000000433,2025-06-30,-2238.0,False,1216679.890218387,-1582.6590000000433,1218262.5492183869,1001.881905,1215.97420128911
2019-05-16,2019Q2,IAM,1215110.9730401027,-1582.6590000000433,1001.881905,1216693.6320401027,1214.4082311179209,1042.0,0.1419689250287861,-1582.6590000000433,2025-06-30,-2237.0,False,1215110.9730401027,-1582.6590000000433,1216693.6320401027,1001.881905,1214.4082311179209
2019-05-17,2019Q2,IAM,1158230.034556821,-1582.6590000000433,1001.881905,1159812.693556821,1157.6341360879464,1039.0,0.10247981844147491,-1582.6590000000433,2025-06-30,-2236.0,False,1158230.034556821,-1582.6590000000433,1159812.693556821,1001.881905,1157.6341360879464
2019-05-20,2019Q2,IAM,1168997.1132313202,-1582.6590000000433,1001.881905,1170579.7722313202,1168.3809902039504,1043.9,0.10654143746572009,-1582.6590000000433,2025-06-30,-2233.0,False,1168997.1132313202,-1582.6590000000433,1170579.7722313202,1001.881905,1168.3809902039504
2019-05-22,2019Q2,IAM,1168997.1132313202,-1582.6590000000433,1001.881905,1170579.7722313202,1168.3809902039504,1049.7,0.10157730329319514,-1582.6590000000433,2025-06-30,-2231.0,False,1168997.1132313202,-1582.6590000000433,1170579.7722313202,1001.881905,1168.3809902039504
2019-05-23,2019Q2,IAM,1176657.120631178,-1582.6590000000433,1001.881905,1178239.779631178,1176.02660927505,1005.2,0.1452574354421745,-1582.6590000000433,2025-06-30,-2230.0,False,1176657.120631178,-1582.6590000000433,1178239.779631178,1001.881905,1176.02660927505
2019-05-24,2019Q2,IAM,1179764.191905819,-1582.6590000000433,1001.881905,1181346.850905819,1179.1278443199542,998.93,0.1528229913219299,-1582.6590000000433,2025-06-30,-2229.0,False,1179764.191905819,-1582.6590000000433,1181346.850905819,1001.881905,1179.1278443199542
2019-05-27,2019Q2,IAM,1175149.729616748,-1582.6590000000433,1001.881905,1176732.388616748,1174.5220496988095,999.89,0.14868350044479073,-1582.6590000000433,2025-06-30,-2226.0,False,1175149.729616748,-1582.6590000000433,1176732.388616748,1001.881905,1174.5220496988095
2019-05-28,2019Q2,IAM,1168997.1132313202,-1582.6590000000433,1001.881905,1170579.7722313202,1168.3809902039504,985.99,0.15610574952277556,-1582.6590000000433,2025-06-30,-2225.0,False,1168997.1132313202,-1582.6590000000433,1170579.7722313202,1001.881905,1168.3809902039504
2019-05-29,2019Q2,IAM,1199760.19515846,-1582.6590000000433,1001.881905,1201342.85415846,1199.086287678247,998.73,0.16709080050126368,-1582.6590000000433,2025-06-30,-2224.0,False,1199760.19515846,-1582.6590000000433,1201342.85415846,1001.881905,1199.086287678247
2019-05-30,2019Q2,IAM,1184409.4172768171,-1582.6590000000433,1001.881905,1185992.0762768171,1183.764344238573,1009.9,0.1468741182185267,-1582.6590000000433,2025-06-30,-2223.0,False,1184409.4172768171,-1582.6590000000433,1185992.0762768171,1001.881905,1183.764344238573
2019-05-31,2019Q2,IAM,1204374.6574475311,-1582.6590000000433,1001.881905,1205957.316447531,1203.6920822993916,990.04,0.1774972897481022,-1582.6590000000433,2025-06-30,-2222.0,False,1204374.6574475311,-1582.6590000000433,1205957.316447531,1001.881905,1203.6920822993916
2019-06-03,2019Q2,IAM,1226216.4456158003,-1582.6590000000433,1001.881905,1227799.1046158003,1225.492843506142,1014.0,0.1725777874810429,-1582.6590000000433,2025-06-30,-2219.0,False,1226216.4456158003,-1582.6590000000433,1227799.1046158003,1001.881905,1225.492843506142
2019-06-04,2019Q2,IAM,1205974.337707742,-1582.6590000000433,1001.881905,1207556.996707742,1205.288757768055,1022.6,0.151572605809712,-1582.6590000000433,2025-06-30,-2218.0,False,1205974.337707742,-1582.6590000000433,1207556.996707742,1001.881905,1205.288757768055
2019-06-05,2019Q2,IAM,1218033.465823181,-1582.6590000000433,1001.881905,1219616.124823181,1217.3252343779789,1024.4,0.1584829008137324,-1582.6590000000433,2025-06-30,-2217.0,False,1218033.465823181,-1582.6590000000433,1219616.124823181,1001.881905,1217.3252343779789
2019-06-06,2019Q2,IAM,1205851.2853800338,-1582.6590000000433,1001.881905,1207433.9443800338,1205.1659365781577,1025.2,0.14932876138960338,-1582.6590000000433,2025-06-30,-2216.0,False,1205851.2853800338,-1582.6590000000433,1207433.9443800338,1001.881905,1205.1659365781577
2019-06-07,2019Q2,IAM,1217664.3088400555,-1582.6590000000433,1001.881905,1219246.9678400557,1216.9567708082875,1020.0,0.16184368708304342,-1582.6590000000433,2025-06-30,-2215.0,False,1217664.3088400555,-1582.6590000000433,1219246.9678400557,1001.881905,1216.9567708082875
2019-06-10,2019Q2,IAM,1225847.2886326748,-1582.6590000000433,1001.881905,1227429.9476326748,1225.1243799364506,1025.0,0.16335025505478185,-1582.6590000000433,2025-06-30,-2212.0,False,1225847.2886326748,-1582.6590000000433,1227429.9476326748,1001.881905,1225.1243799364506
2019-06-11,2019Q2,IAM,1227754.5997121574,-1582.6590000000433,1001.881905,1229337.2587121574,1227.0281083798568,1031.0,0.15975844973811426,-1582.6590000000433,2025-06-30,-2211.0,False,1227754.5997121574,-1582.6590000000433,1229337.2587121574,1001.881905,1227.0281083798568
2019-06-12,2019Q2,IAM,1227477.7319748132,-1582.6590000000433,1001.881905,1229060.3909748131,1226.7517607025882,1049.9,0.14416263042598054,-1582.6590000000433,2025-06-30,-2210.0,False,1227477.7319748132,-1582.6590000000433,1229060.3909748131,1001.881905,1226.7517607025882
2019-06-13,2019Q2,IAM,1239136.9400251992,-1582.6590000000433,1001.881905,1240719.5990251992,1238.3890684453463,1050.0,0.15212429861145893,-1582.6590000000433,2025-06-30,-2209.0,False,1239136.9400251992,-1582.6590000000433,1240719.5990251992,1001.881905,1238.3890684453463
2019-06-14,2019Q2,IAM,1239752.201663742,-1582.6590000000433,1001.881905,1241334.860663742,1239.0031743948325,1049.0,0.15335164454896244,-1582.6590000000433,2025-06-30,-2208.0,False,1239752.201663742,-1582.6590000000433,1241334.860663742,1001.881905,1239.0031743948325
2019-06-17,2019Q2,IAM,1234061.031507221,-1582.6590000000433,1001.881905,1235643.690507221,1233.3226943620875,1049.9,0.14872238644482194,-1582.6590000000433,2025-06-30,-2205.0,False,1234061.031507221,-1582.6590000000433,1235643.690507221,1001.881905,1233.3226943620875
2019-06-18,2019Q2,IAM,1247412.2090635998,-1582.6590000000433,1001.881905,1248994.8680635998,1246.6487934659324,1047.0,0.160148387029573,-1582.6590000000433,2025-06-30,-2204.0,False,1247412.2090635998,-1582.6590000000433,1248994.8680635998,1001.881905,1246.6487934659324
2019-06-19,2019Q2,IAM,1246489.3166057856,-1582.6590000000433,1001.881905,1248071.9756057856,1245.7276345417035,1040.0,0.16514656080290746,-1582.6590000000433,2025-06-30,-2203.0,False,1246489.3166057856,-1582.6590000000433,1248071.9756057856,1001.881905,1245.7276345417035
2019-06-20,2019Q2,IAM,1245597.1872298983,-1582.6590000000433,1001.881905,1247179.8462298985,1244.8371809149487,1042.8,0.1623000855151615,-1582.6590000000433,2025-06-30,-2202.0,False,1245597.1872298983,-1582.6590000000433,1247179.8462298985,1001.881905,1244.8371809149487
2019-06-21,2019Q2,IAM,1237937.1798300408,-1582.6590000000433,1001.881905,1239519.8388300408,1237.191561843849,1060.1,0.14313996902785264,-1582.6590000000433,2025-06-30,-2201.0,False,1237937.1798300408,-1582.6590000000433,1239519.8388300408,1001.881905,1237.191561843849
2019-06-24,2019Q2,IAM,1235168.502456598,-1582.6590000000433,1001.881905,1236751.161456598,1234.428085071162,1047.1,0.15175293509330934,-1582.6590000000433,2025-06-30,-2198.0,False,1235168.502456598,-1582.6590000000433,1236751.161456598,1001.881905,1234.428085071162
2019-06-25,2019Q2,IAM,1246581.6058515671,-1582.6590000000433,1001.881905,1248164.264851567,1245.8197504341265,1050.4,0.15686037275137843,-1582.6590000000433,2025-06-30,-2197.0,False,1246581.6058515671,-1582.6590000000433,1248164.264851567,1001.881905,1245.8197504341265
2019-06-26,2019Q2,IAM,1237075.8135360808,-1582.6590000000433,1001.881905,1238658.4725360807,1236.3318135145687,1052.7,0.14852955453160377,-1582.6590000000433,2025-06-30,-2196.0,False,1237075.8135360808,-1582.6590000000433,1238658.4725360807,1001.881905,1236.3318135145687
2019-06-27,2019Q2,IAM,1239752.201663742,-1582.6590000000433,1001.881905,1241334.860663742,1239.0031743948325,1054.9,0.14858975198732172,-1582.6590000000433,2025-06-30,-2195.0,False,1239752.201663742,-1582.6590000000433,1241334.860663742,1001.881905,1239.0031743948325
2019-06-28,2019Q2,IAM,1230523.2770856,-1582.6590000000433,1001.881905,1232105.9360856,1229.7915851525436,1050.0,0.1461967924672718,-1582.6590000000433,2025-06-30,-2194.0,False,1230523.2770856,-1582.6590000000433,1232105.9360856,1001.881905,1229.7915851525436
2019-07-01,2019Q3,IAM,1261286.35901274,-1306.1389999999735,1001.881905,1262592.49801274,1260.2208820337362,1057.9,0.16054398472371922,-1306.1389999999735,2025-06-30,-2191.0,False,1261286.35901274,-1306.1389999999735,1262592.49801274,1001.881905,1260.2208820337362
2019-07-02,2019Q3,IAM,1227446.9688928858,-1306.1389999999735,1001.881905,1228753.1078928858,1226.44505481201,1045.0,0.14794389206438774,-1306.1389999999735,2025-06-30,-2190.0,False,1227446.9688928858,-1306.1389999999735,1228753.1078928858,1001.881905,1226.44505481201
2019-07-03,2019Q3,IAM,1249504.098634645,-1306.1389999999735,1001.881905,1250810.2376346453,1248.4607531010806,1049.6,0.15928474532108905,-1306.1389999999735,2025-06-30,-2189.0,False,1249504.098634645,-1306.1389999999735,1250810.2376346453,1001.881905,1248.4607531010806
2019-07-04,2019Q3,IAM,1245135.7410009913,-1306.1389999999735,1001.881905,1246441.8800009913,1244.1006008597303,1049.6,0.15633832241968348,-1306.1389999999735,2025-06-30,-2188.0,False,1245135.7410009913,-1306.1389999999735,1246441.8800009913,1001.881905,1244.1006008597303
2019-07-05,2019Q3,IAM,1246981.52591662,-1306.1389999999735,1001.881905,1248287.66491662,1245.9429187081885,1038.1,0.16681576305572898,-1306.1389999999735,2025-06-30,-2187.0,False,1246981.52591662,-1306.1389999999735,1248287.66491662,1001.881905,1245.9429187081885
2019-07-08,2019Q3,IAM,1247442.972145527,-1306.1389999999735,1001.881905,1248749.1111455269,1246.4034981703028,1039.0,0.16640156937522022,-1306.1389999999735,2025-06-30,-2184.0,False,1247442.972145527,-1306.1389999999735,1248749.1111455269,1001.881905,1246.4034981703028
2019-07-09,2019Q3,IAM,1251749.8036153263,-1306.1389999999735,1001.881905,1253055.9426153265,1250.7022398167044,1042.6,0.16638831625279793,-1306.1389999999735,2025-06-30,-2183.0,False,1251749.8036153263,-1306.1389999999735,1253055.9426153265,1001.881905,1250.7022398167044
2019-07-10,2019Q3,IAM,1248981.126241884,-1306.1389999999735,1001.881905,1250287.265241884,1247.9387630440176,1048.0,0.16021520363412678,-1306.1389999999735,2025-06-30,-2182.0,False,1248981.126241884,-1306.1389999999735,1250287.265241884,1001.881905,1247.9387630440176
2019-07-11,2019Q3,IAM,1249596.3878804266,-1306.1389999999735,1001.881905,1250902.5268804266,1248.5528689935034,1044.0,0.16383196424705637,-1306.1389999999735,2025-06-30,-2181.0,False,1249596.3878804266,-1306.1389999999735,1250902.5268804266,1001.881905,1248.5528689935034
2019-07-12,2019Q3,IAM,1248981.126241884,-1306.1389999999735,1001.881905,1250287.265241884,1247.9387630440176,1042.1,0.16494299972053783,-1306.1389999999735,2025-06-30,-2180.0,False,1248981.126241884,-1306.1389999999735,1250287.265241884,1001.881905,1247.9387630440176
2019-07-15,2019Q3,IAM,1252057.434434598,-1306.1389999999735,1001.881905,1253363.573434598,1251.0092927914477,1038.0,0.17026995244467613,-1306.1389999999735,2025-06-30,-2177.0,False,1252057.434434598,-1306.1389999999735,1253363.573434598,1001.881905,1251.0092927914477
2019-07-17,2019Q3,IAM,1252057.434434598,-1306.1389999999735,1001.881905,1253363.573434598,1251.0092927914477,1038.0,0.17026995244467613,-1306.1389999999735,2025-06-30,-2175.0,False,1252057.434434598,-1306.1389999999735,1253363.573434598,1001.881905,1251.0092927914477
2019-07-18,2019Q3,IAM,1253595.588530955,-1306.1389999999735,1001.881905,1254901.7275309549,1252.544557665162,1039.4,0.17016924177330628,-1306.1389999999735,2025-06-30,-2174.0,False,1253595.588530955,-1306.1389999999735,1254901.7275309549,1001.881905,1252.544557665162
2019-07-19,2019Q3,IAM,1252057.434434598,-1306.1389999999735,1001.881905,1253363.573434598,1251.0092927914477,1037.5,0.17066962973155253,-1306.1389999999735,2025-06-30,-2173.0,False,1252057.434434598,-1306.1389999999735,1253363.573434598,1001.881905,1251.0092927914477
2019-07-22,2019Q3,IAM,1224370.660700172,-1306.1389999999735,1001.881905,1225676.799700172,1223.3745250645802,1007.8,0.1762130244237351,-1306.1389999999735,2025-06-30,-2170.0,False,1224370.660700172,-1306.1389999999735,1225676.799700172,1001.881905,1223.3745250645802
2019-07-23,2019Q3,IAM,1193607.578773032,-1306.1389999999735,1001.881905,1194913.717773032,1192.6692275902838,994.0,0.16657529430157514,-1306.1389999999735,2025-06-30,-2169.0,False,1193607.578773032,-1306.1389999999735,1194913.717773032,1001.881905,1192.6692275902838
2019-07-24,2019Q3,IAM,1184440.1803587442,-1306.1389999999735,1001.881905,1185746.3193587442,1183.5190489429433,970.0,0.18041031881459557,-1306.1389999999735,2025-06-30,-2168.0,False,1184440.1803587442,-1306.1389999999735,1185746.3193587442,1001.881905,1183.5190489429433
2019-07-25,2019Q3,IAM,1208989.119736602,-1306.1389999999735,1001.881905,1210295.258736602,1208.0218763274322,992.7,0.17824335845807937,-1306.1389999999735,2025-06-30,-2167.0,False,1208989.119736602,-1306.1389999999735,1210295.258736602,1001.881905,1208.0218763274322
2019-07-26,2019Q3,IAM,1200067.8259777315,-1306.1389999999735,1001.881905,1201373.9649777317,1199.117340059886,989.34,0.17494312946004875,-1306.1389999999735,2025-06-30,-2166.0,False,1200067.8259777315,-1306.1389999999735,1201373.9649777317,1001.881905,1199.117340059886
2019-07-29,2019Q3,IAM,1208989.119736602,-1306.1389999999735,1001.881905,1210295.258736602,1208.0218763274322,987.23,0.18277142215228137,-1306.1389999999735,2025-06-30,-2163.0,False,1208989.119736602,-1306.1389999999735,1210295.258736602,1001.881905,1208.0218763274322
2019-07-30,2019Q3,IAM,1212065.427929316,-1306.1389999999735,1001.881905,1213371.566929316,1211.0924060748616,994.66,0.17870841645875468,-1306.1389999999735,2025-06-30,-2162.0,False,1212065.427929316,-1306.1389999999735,1213371.566929316,1001.881905,1211.0924060748616
2019-07-31,2019Q3,IAM,1212219.2433389518,-1306.1389999999735,1001.881905,1213525.3823389518,1211.2459325622333,1028.0,0.15128713966006913,-1306.1389999999735,2025-06-30,-2161.0,False,1212219.2433389518,-1306.1389999999735,1213525.3823389518,1001.881905,1211.2459325622333
2019-08-01,2019Q3,IAM,1217602.782676201,-1306.1389999999735,1001.881905,1218908.921676201,1216.619359620235,999.98,0.17806667131111442,-1306.1389999999735,2025-06-30,-2160.0,False,1217602.782676201,-1306.1389999999735,1218908.921676201,1001.881905,1216.619359620235
2019-08-02,2019Q3,IAM,1212065.427929316,-1306.1389999999735,1001.881905,1213371.566929316,1211.0924060748616,990.43,0.182201130952531,-1306.1389999999735,2025-06-30,-2159.0,False,1212065.427929316,-1306.1389999999735,1213371.566929316,1001.881905,1211.0924060748616
2019-08-05,2019Q3,IAM,1187454.962387604,-1306.1389999999735,1001.881905,1188761.101387604,1186.5281680954242,974.0,0.17911767609914175,-1306.1389999999735,2025-06-30,-2156.0,False,1187454.962387604,-1306.1389999999735,1188761.101387604,1001.881905,1186.5281680954242
2019-08-06,2019Q3,IAM,1180963.9521009773,-1306.1389999999735,1001.881905,1182270.0911009773,1180.0493503283476,966.6,0.180881715047727,-1306.1389999999735,2025-06-30,-2155.0,False,1180963.9521009773,-1306.1389999999735,1182270.0911009773,1001.881905,1180.0493503283476
2019-08-07,2019Q3,IAM,1175149.729616748,-1306.1389999999735,1001.881905,1176455.868616748,1174.2460491057057,958.9,0.18339090795298918,-1306.1389999999735,2025-06-30,-2154.0,False,1175149.729616748,-1306.1389999999735,1176455.868616748,1001.881905,1174.2460491057057
2019-08-08,2019Q3,IAM,1176687.883713105,-1306.1389999999735,1001.881905,1177994.022713105,1175.7813139794205,968.9,0.17595220430849734,-1306.1389999999735,2025-06-30,-2153.0,False,1176687.883713105,-1306.1389999999735,1177994.022713105,1001.881905,1175.7813139794205
2019-08-09,2019Q3,IAM,1159768.1886531778,-1306.1389999999735,1001.881905,1161074.3276531778,1158.8934003685572,964.99,0.1673177190472317,-1306.1389999999735,2025-06-30,-2152.0,False,1159768.1886531778,-1306.1389999999735,1161074.3276531778,1001.881905,1158.8934003685572
2019-08-12,2019Q3,IAM,1172073.421424034,-1306.1389999999735,1001.881905,1173379.560424034,1171.1755193582762,961.35,0.17915804752582787,-1306.1389999999735,2025-06-30,-2149.0,False,1172073.421424034,-1306.1389999999735,1173379.560424034,1001.881905,1171.1755193582762
2019-08-13,2019Q3,IAM,1189669.904286358,-1306.1389999999735,1001.881905,1190976.043286358,1188.7389495135735,980.0,0.17559696315073092,-1306.1389999999735,2025-06-30,-2148.0,False,1189669.904286358,-1306.1389999999735,1190976.043286358,1001.881905,1188.7389495135735
2019-08-14,2019Q3,IAM,1175457.3604360195,-1306.1389999999735,1001.881905,1176763.4994360197,1174.5531020804488,993.0,0.15457206809881097,-1306.1389999999735,2025-06-30,-2147.0,False,1175457.3604360195,-1306.1389999999735,1176763.4994360197,1001.881905,1174.5531020804488
2019-08-16,2019Q3,IAM,1196683.8869657458,-1306.1389999999735,1001.881905,1197990.0259657458,1195.7397573377132,996.7,0.16645742195682323,-1306.1389999999735,2025-06-30,-2145.0,False,1196683.8869657458,-1306.1389999999735,1197990.0259657458,1001.881905,1195.7397573377132
2019-08-19,2019Q3,IAM,1182840.500098533,-1306.1389999999735,1001.881905,1184146.639098533,1181.92237347428,995.0,0.15815114229948846,-1306.1389999999735,2025-06-30,-2142.0,False,1182840.500098533,-1306.1389999999735,1184146.639098533,1001.881905,1181.92237347428
2019-08-20,2019Q3,IAM,1187454.962387604,-1306.1389999999735,1001.881905,1188761.101387604,1186.5281680954242,1000.0,0.15720500626195255,-1306.1389999999735,2025-06-30,-2141.0,False,1187454.962387604,-1306.1389999999735,1188761.101387604,1001.881905,1186.5281680954242
2019-08-21,2019Q3,IAM,1190531.2705803178,-1306.1389999999735,1001.881905,1191837.4095803178,1189.598697842854,1001.1,0.15845570290608602,-1306.1389999999735,2025-06-30,-2140.0,False,1190531.2705803178,-1306.1389999999735,1191837.4095803178,1001.881905,1189.598697842854
2019-08-22,2019Q3,IAM,1190531.2705803178,-1306.1389999999735,1001.881905,1191837.4095803178,1189.598697842854,1000.0,0.1593803844831546,-1306.1389999999735,2025-06-30,-2139.0,False,1190531.2705803178,-1306.1389999999735,1191837.4095803178,1001.881905,1189.598697842854
2019-08-23,2019Q3,IAM,1180225.638134726,-1306.1389999999735,1001.881905,1181531.777134726,1179.3124231889649,999.59,0.15239593822218844,-1306.1389999999735,2025-06-30,-2138.0,False,1180225.638134726,-1306.1389999999735,1181531.777134726,1001.881905,1179.3124231889649
2019-08-26,2019Q3,IAM,1174226.8371589335,-1306.1389999999735,1001.881905,1175532.9761589337,1173.3248901814768,993.38,0.15336322589529738,-1306.1389999999735,2025-06-30,-2135.0,False,1174226.8371589335,-1306.1389999999735,1175532.9761589337,1001.881905,1173.3248901814768
2019-08-27,2019Q3,IAM,1157676.2990821323,-1306.1389999999735,1001.881905,1158982.4380821325,1156.805440140305,988.0,0.14592379520607313,-1306.1389999999735,2025-06-30,-2134.0,False,1157676.2990821323,-1306.1389999999735,1158982.4380821325,1001.881905,1156.805440140305
2019-08-28,2019Q3,IAM,1172688.6830625767,-1306.1389999999735,1001.881905,1173994.822062577,1171.789625307762,995.0,0.15087147171262028,-1306.1389999999735,2025-06-30,-2133.0,False,1172688.6830625767,-1306.1389999999735,1173994.822062577,1001.881905,1171.789625307762
