Description,Value,Curncy,Date,ID
Provisiones corrientes por beneficios a los empleados,14.669,USD,2018-09-30,SQM-B
Otros pasivos no financieros corrientes,164.053,USD,2018-09-30,SQM-B
Total de pasivos corrientes distintos de los pasivos incluidos en grupos de activos para su disposición clasificados como mantenidos para la venta,534.853,USD,2018-09-30,SQM-B
Pasivos incluidos en grupos de activos para su disposición clasificados como mantenidos para la venta,-,USD,2018-09-30,SQM-B
Pasivos corrientes totales,534.853,USD,2018-09-30,SQM-B
Otros pasivos financieros no corrientes,1.216.491,USD,2018-09-30,SQM-B
Cuentas por pagar no corrientes,-,USD,2018-09-30,SQM-B
"Cuentas por pagar a entidades relacionadas, no corrientes",-,USD,2018-09-30,SQM-B
Otras provisiones a largo plazo,29.491,USD,2018-09-30,SQM-B
Pasivo por impuestos diferidos,169.025,USD,2018-09-30,SQM-B
"Pasivos por impuestos corrientes, no corrientes",-,USD,2018-09-30,SQM-B
Provisiones no corrientes por beneficios a los empleados,36.455,USD,2018-09-30,SQM-B
Otros pasivos no financieros no corrientes,-,USD,2018-09-30,SQM-B
Total de pasivos no corrientes,1.451.462,USD,2018-09-30,SQM-B
Total de pasivos,1.986.315,USD,2018-09-30,SQM-B
Capital emitido,477.386,USD,2018-09-30,SQM-B
Ganancias (pérdidas) acumuladas,1.624.784,USD,2018-09-30,SQM-B
Prima de emisión,-,USD,2018-09-30,SQM-B
Acciones propias en cartera,-,USD,2018-09-30,SQM-B
Otras participaciones en el patrimonio,-,USD,2018-09-30,SQM-B
Otras reservas,-16.175,USD,2018-09-30,SQM-B
Patrimonio atribuible a los propietarios de la controladora,2.085.995,USD,2018-09-30,SQM-B
Participaciones no controladoras,52.113,USD,2018-09-30,SQM-B
Patrimonio total,2.138.108,USD,2018-09-30,SQM-B
Total de patrimonio y pasivos,4.124.423,USD,2018-09-30,SQM-B
Efectivo y equivalentes al efectivo,556.066,USD,2018-12-31,SQM-B
Otros activos financieros corrientes,312.721,USD,2018-12-31,SQM-B
Otros activos no financieros corrientes,49.186,USD,2018-12-31,SQM-B
Deudores comerciales y otras cuentas por cobrar corrientes,464.855,USD,2018-12-31,SQM-B
"Cuentas por cobrar a entidades relacionadas, corrientes",44.554,USD,2018-12-31,SQM-B
Inventarios corrientes,913.674,USD,2018-12-31,SQM-B
Activos biológicos corrientes,-,USD,2018-12-31,SQM-B
"Activos por impuestos corrientes, corrientes",57.110,USD,2018-12-31,SQM-B
Total de activos corrientes distintos de los activo o grupos de activos para su disposición clasificados como mantenidos para la venta o como mantenidos para distribuir a los propietarios,2.398.166,USD,2018-12-31,SQM-B
Activos no corrientes o grupos de activos para su disposición clasificados como mantenidos para la venta o como mantenidos para distribuir a los propietarios,1.430,USD,2018-12-31,SQM-B
Activos corrientes totales,2.399.596,USD,2018-12-31,SQM-B
Otros activos financieros no corrientes,17.131,USD,2018-12-31,SQM-B
Otros activos no financieros no corrientes,27.540,USD,2018-12-31,SQM-B
Cuentas por cobrar no corrientes,2.275,USD,2018-12-31,SQM-B
"Cuentas por cobrar a entidades relacionadas, no corrientes",-,USD,2018-12-31,SQM-B
"Inventarios, no corrientes",-,USD,2018-12-31,SQM-B
Inversiones contabilizadas utilizando el método de la participación,111.549,USD,2018-12-31,SQM-B
Activos intangibles distintos de la plusvalía,188.283,USD,2018-12-31,SQM-B
Plusvalía,34.718,USD,2018-12-31,SQM-B
"Propiedades, planta y equipo",1.454.823,USD,2018-12-31,SQM-B
Activos biológicos no corrientes,-,USD,2018-12-31,SQM-B
Propiedad de inversión,-,USD,2018-12-31,SQM-B
"Activos por impuestos corrientes, no corrientes",32.179,USD,2018-12-31,SQM-B
Activos por impuestos diferidos,-,USD,2018-12-31,SQM-B
Total de activos no corrientes,1.868.498,USD,2018-12-31,SQM-B
Total de activos,4.268.094,USD,2018-12-31,SQM-B
Otros pasivos financieros corrientes,23.585,USD,2018-12-31,SQM-B
Cuentas por pagar comerciales y otras cuentas por pagar,163.751,USD,2018-12-31,SQM-B
"Cuentas por pagar a entidades relacionadas, corrientes",9,USD,2018-12-31,SQM-B
Otras provisiones a corto plazo,106.197,USD,2018-12-31,SQM-B
"Pasivos por impuestos corrientes, corrientes",47.412,USD,2018-12-31,SQM-B
Provisiones corrientes por beneficios a los empleados,20.085,USD,2018-12-31,SQM-B
Otros pasivos no financieros corrientes,194.624,USD,2018-12-31,SQM-B
Total de pasivos corrientes distintos de los pasivos incluidos en grupos de activos para su disposición clasificados como mantenidos para la venta,555.663,USD,2018-12-31,SQM-B
Pasivos incluidos en grupos de activos para su disposición clasificados como mantenidos para la venta,-,USD,2018-12-31,SQM-B
Pasivos corrientes totales,555.663,USD,2018-12-31,SQM-B
Otros pasivos financieros no corrientes,1.330.382,USD,2018-12-31,SQM-B
Cuentas por pagar no corrientes,-,USD,2018-12-31,SQM-B
"Cuentas por pagar a entidades relacionadas, no corrientes",-,USD,2018-12-31,SQM-B
Otras provisiones a largo plazo,31.822,USD,2018-12-31,SQM-B
Pasivo por impuestos diferidos,175.361,USD,2018-12-31,SQM-B
"Pasivos por impuestos corrientes, no corrientes",-,USD,2018-12-31,SQM-B
Provisiones no corrientes por beneficios a los empleados,37.064,USD,2018-12-31,SQM-B
Otros pasivos no financieros no corrientes,-,USD,2018-12-31,SQM-B
Total de pasivos no corrientes,1.574.629,USD,2018-12-31,SQM-B
Total de pasivos,2.130.292,USD,2018-12-31,SQM-B
Capital emitido,477.386,USD,2018-12-31,SQM-B
Ganancias (pérdidas) acumuladas,1.623.104,USD,2018-12-31,SQM-B
Prima de emisión,-,USD,2018-12-31,SQM-B
Acciones propias en cartera,-,USD,2018-12-31,SQM-B
Otras participaciones en el patrimonio,-,USD,2018-12-31,SQM-B
Otras reservas,-14.999,USD,2018-12-31,SQM-B
Patrimonio atribuible a los propietarios de la controladora,2.085.491,USD,2018-12-31,SQM-B
Participaciones no controladoras,52.311,USD,2018-12-31,SQM-B
Patrimonio total,2.137.802,USD,2018-12-31,SQM-B
Total de patrimonio y pasivos,4.268.094,USD,2018-12-31,SQM-B
Efectivo y equivalentes al efectivo,602.771,USD,2019-03-31,SQM-B
Otros activos financieros corrientes,299.513,USD,2019-03-31,SQM-B
Otros activos no financieros corrientes,48.413,USD,2019-03-31,SQM-B
Deudores comerciales y otras cuentas por cobrar corrientes,435.278,USD,2019-03-31,SQM-B
"Cuentas por cobrar a entidades relacionadas, corrientes",54.576,USD,2019-03-31,SQM-B
Inventarios corrientes,933.352,USD,2019-03-31,SQM-B
Activos biológicos corrientes,-,USD,2019-03-31,SQM-B
"Activos por impuestos corrientes, corrientes",72.278,USD,2019-03-31,SQM-B
Total de activos corrientes distintos de los activo o grupos de activos para su disposición clasificados como mantenidos para la venta o como mantenidos para distribuir a los propietarios,2.446.181,USD,2019-03-31,SQM-B
Activos no corrientes o grupos de activos para su disposición clasificados como mantenidos para la venta o como mantenidos para distribuir a los propietarios,1.485,USD,2019-03-31,SQM-B
Activos corrientes totales,2.447.666,USD,2019-03-31,SQM-B
Otros activos financieros no corrientes,23.281,USD,2019-03-31,SQM-B
Otros activos no financieros no corrientes,15.880,USD,2019-03-31,SQM-B
Cuentas por cobrar no corrientes,1.886,USD,2019-03-31,SQM-B
"Cuentas por cobrar a entidades relacionadas, no corrientes",-,USD,2019-03-31,SQM-B
"Inventarios, no corrientes",-,USD,2019-03-31,SQM-B
Inversiones contabilizadas utilizando el método de la participación,112.142,USD,2019-03-31,SQM-B
Activos intangibles distintos de la plusvalía,188.811,USD,2019-03-31,SQM-B
Plusvalía,34.861,USD,2019-03-31,SQM-B
"Propiedades, planta y equipo",1.510.869,USD,2019-03-31,SQM-B
Activos biológicos no corrientes,-,USD,2019-03-31,SQM-B
Propiedad de inversión,-,USD,2019-03-31,SQM-B
"Activos por impuestos corrientes, no corrientes",32.179,USD,2019-03-31,SQM-B
Activos por impuestos diferidos,-,USD,2019-03-31,SQM-B
Total de activos no corrientes,1.919.909,USD,2019-03-31,SQM-B
Total de activos,4.367.575,USD,2019-03-31,SQM-B
Otros pasivos financieros corrientes,42.764,USD,2019-03-31,SQM-B
Cuentas por pagar comerciales y otras cuentas por pagar,172.259,USD,2019-03-31,SQM-B
"Cuentas por pagar a entidades relacionadas, corrientes",-,USD,2019-03-31,SQM-B
Otras provisiones a corto plazo,95.796,USD,2019-03-31,SQM-B
"Pasivos por impuestos corrientes, corrientes",49.987,USD,2019-03-31,SQM-B
Provisiones corrientes por beneficios a los empleados,8.352,USD,2019-03-31,SQM-B
Otros pasivos no financieros corrientes,255.993,USD,2019-03-31,SQM-B
Total de pasivos corrientes distintos de los pasivos incluidos en grupos de activos para su disposición clasificados como mantenidos para la venta,625.151,USD,2019-03-31,SQM-B
Pasivos incluidos en grupos de activos para su disposición clasificados como mantenidos para la venta,-,USD,2019-03-31,SQM-B
Pasivos corrientes totales,625.151,USD,2019-03-31,SQM-B
Otros pasivos financieros no corrientes,1.349.557,USD,2019-03-31,SQM-B
Cuentas por pagar no corrientes,-,USD,2019-03-31,SQM-B
"Cuentas por pagar a entidades relacionadas, no corrientes",-,USD,2019-03-31,SQM-B
Otras provisiones a largo plazo,33.120,USD,2019-03-31,SQM-B
Pasivo por impuestos diferidos,187.367,USD,2019-03-31,SQM-B
"Pasivos por impuestos corrientes, no corrientes",-,USD,2019-03-31,SQM-B
Provisiones no corrientes por beneficios a los empleados,35.786,USD,2019-03-31,SQM-B
Otros pasivos no financieros no corrientes,-,USD,2019-03-31,SQM-B
Total de pasivos no corrientes,1.605.830,USD,2019-03-31,SQM-B
Total de pasivos,2.230.981,USD,2019-03-31,SQM-B
Capital emitido y pagado,477.386,USD,2019-03-31,SQM-B
Ganancias (pérdidas) acumuladas,1.623.104,USD,2019-03-31,SQM-B
Prima de emisión,-,USD,2019-03-31,SQM-B
Acciones propias en cartera,-,USD,2019-03-31,SQM-B
Otras participaciones en el patrimonio,-,USD,2019-03-31,SQM-B
Otras reservas,-12.349,USD,2019-03-31,SQM-B
Patrimonio atribuible a los propietarios de la controladora,2.088.141,USD,2019-03-31,SQM-B
Participaciones no controladoras,48.453,USD,2019-03-31,SQM-B
Patrimonio total,2.136.594,USD,2019-03-31,SQM-B
Total de patrimonio y pasivos,4.367.575,USD,2019-03-31,SQM-B
Efectivo y equivalentes al efectivo,799.790,USD,2019-06-30,SQM-B
Otros activos financieros corrientes,417.815,USD,2019-06-30,SQM-B
Otros activos no financieros corrientes,30.697,USD,2019-06-30,SQM-B
Deudores comerciales y otras cuentas por cobrar corrientes,431.985,USD,2019-06-30,SQM-B
"Cuentas por cobrar a entidades relacionadas, corrientes",62.068,USD,2019-06-30,SQM-B
Inventarios corrientes,952.821,USD,2019-06-30,SQM-B
Activos biológicos corrientes,-,USD,2019-06-30,SQM-B
"Activos por impuestos corrientes, corrientes",71.121,USD,2019-06-30,SQM-B
Total de activos corrientes distintos de los activo o grupos de activos para su disposición clasificados como mantenidos para la venta o como mantenidos para distribuir a los propietarios,2.766.297,USD,2019-06-30,SQM-B
Activos no corrientes o grupos de activos para su disposición clasificados como mantenidos para la venta o como mantenidos para distribuir a los propietarios,1.430,USD,2019-06-30,SQM-B
Activos corrientes totales,2.767.727,USD,2019-06-30,SQM-B
Otros activos financieros no corrientes,25.704,USD,2019-06-30,SQM-B
Otros activos no financieros no corrientes,15.341,USD,2019-06-30,SQM-B
Cuentas por cobrar no corrientes,1.124,USD,2019-06-30,SQM-B
"Cuentas por cobrar a entidades relacionadas, no corrientes",-,USD,2019-06-30,SQM-B
"Inventarios, no corrientes",-,USD,2019-06-30,SQM-B
Inversiones contabilizadas utilizando el método de la participación,114.344,USD,2019-06-30,SQM-B
Activos intangibles distintos de la plusvalía,190.128,USD,2019-06-30,SQM-B
Plusvalía,34.856,USD,2019-06-30,SQM-B
"Propiedades, planta y equipo",1.534.610,USD,2019-06-30,SQM-B
Activos biológicos no corrientes,-,USD,2019-06-30,SQM-B
Propiedad de inversión,-,USD,2019-06-30,SQM-B
"Activos por impuestos corrientes, no corrientes",32.179,USD,2019-06-30,SQM-B
Activos por impuestos diferidos,-,USD,2019-06-30,SQM-B
Total de activos no corrientes,1.948.286,USD,2019-06-30,SQM-B
Total de activos,4.716.013,USD,2019-06-30,SQM-B
Otros pasivos financieros corrientes,508.834,USD,2019-06-30,SQM-B
Cuentas por pagar comerciales y otras cuentas por pagar,211.462,USD,2019-06-30,SQM-B
"Cuentas por pagar a entidades relacionadas, corrientes",164,USD,2019-06-30,SQM-B
Otras provisiones a corto plazo,96.860,USD,2019-06-30,SQM-B
"Pasivos por impuestos corrientes, corrientes",19.182,USD,2019-06-30,SQM-B
Provisiones corrientes por beneficios a los empleados,7.775,USD,2019-06-30,SQM-B
Otros pasivos no financieros corrientes,145.629,USD,2019-06-30,SQM-B
Total de pasivos corrientes distintos de los pasivos incluidos en grupos de activos para su disposición clasificados como mantenidos para la venta,989.906,USD,2019-06-30,SQM-B
Pasivos incluidos en grupos de activos para su disposición clasificados como mantenidos para la venta,-,USD,2019-06-30,SQM-B
Pasivos corrientes totales,989.906,USD,2019-06-30,SQM-B
Otros pasivos financieros no corrientes,1.335.937,USD,2019-06-30,SQM-B
Cuentas por pagar no corrientes,-,USD,2019-06-30,SQM-B
"Cuentas por pagar a entidades relacionadas, no corrientes",-,USD,2019-06-30,SQM-B
Otras provisiones a largo plazo,35.549,USD,2019-06-30,SQM-B
Pasivo por impuestos diferidos,180.644,USD,2019-06-30,SQM-B
"Pasivos por impuestos corrientes, no corrientes",-,USD,2019-06-30,SQM-B
Provisiones no corrientes por beneficios a los empleados,36.625,USD,2019-06-30,SQM-B
Otros pasivos no financieros no corrientes,-,USD,2019-06-30,SQM-B
Total de pasivos no corrientes,1.588.755,USD,2019-06-30,SQM-B
Total de pasivos,2.578.661,USD,2019-06-30,SQM-B
Capital emitido y pagado,477.386,USD,2019-06-30,SQM-B
Ganancias (pérdidas) acumuladas,1.620.117,USD,2019-06-30,SQM-B
Prima de emisión,-,USD,2019-06-30,SQM-B
Acciones propias en cartera,-,USD,2019-06-30,SQM-B
Otras participaciones en el patrimonio,-,USD,2019-06-30,SQM-B
Otras reservas,-8.347,USD,2019-06-30,SQM-B
Patrimonio atribuible a los propietarios de la controladora,2.089.156,USD,2019-06-30,SQM-B
Participaciones no controladoras,48.196,USD,2019-06-30,SQM-B
Patrimonio total,2.137.352,USD,2019-06-30,SQM-B
Total de patrimonio y pasivos,4.716.013,USD,2019-06-30,SQM-B
Efectivo y equivalentes al efectivo,787.619,USD,2019-09-30,SQM-B
Otros activos financieros corrientes,376.840,USD,2019-09-30,SQM-B
Otros activos no financieros corrientes,35.658,USD,2019-09-30,SQM-B
Deudores comerciales y otras cuentas por cobrar corrientes,406.718,USD,2019-09-30,SQM-B
"Cuentas por cobrar a entidades relacionadas, corrientes",59.405,USD,2019-09-30,SQM-B
Inventarios corrientes,963.572,USD,2019-09-30,SQM-B
Activos biológicos corrientes,-,USD,2019-09-30,SQM-B
"Activos por impuestos corrientes, corrientes",84.787,USD,2019-09-30,SQM-B
Total de activos corrientes distintos de los activo o grupos de activos para su disposición clasificados como mantenidos para la venta o como mantenidos para distribuir a los propietarios,2.714.599,USD,2019-09-30,SQM-B
Activos no corrientes o grupos de activos para su disposición clasificados como mantenidos para la venta o como mantenidos para distribuir a los propietarios,872,USD,2019-09-30,SQM-B
Activos corrientes totales,2.715.471,USD,2019-09-30,SQM-B
Otros activos financieros no corrientes,14.791,USD,2019-09-30,SQM-B
Otros activos no financieros no corrientes,15.058,USD,2019-09-30,SQM-B
Cuentas por cobrar no corrientes,1.759,USD,2019-09-30,SQM-B
"Cuentas por cobrar a entidades relacionadas, no corrientes",-,USD,2019-09-30,SQM-B
"Inventarios, no corrientes",-,USD,2019-09-30,SQM-B
Inversiones contabilizadas utilizando el método de la participación,119.651,USD,2019-09-30,SQM-B
Activos intangibles distintos de la plusvalía,189.443,USD,2019-09-30,SQM-B
Plusvalía,34.851,USD,2019-09-30,SQM-B
"Propiedades, planta y equipo",1.573.642,USD,2019-09-30,SQM-B
Activos biológicos no corrientes,-,USD,2019-09-30,SQM-B
Propiedad de inversión,-,USD,2019-09-30,SQM-B
"Activos por impuestos corrientes, no corrientes",32.179,USD,2019-09-30,SQM-B
Activos por impuestos diferidos,-,USD,2019-09-30,SQM-B
Total de activos no corrientes,1.981.374,USD,2019-09-30,SQM-B
Total de activos,4.696.845,USD,2019-09-30,SQM-B
Otros pasivos financieros corrientes,488.962,USD,2019-09-30,SQM-B
Cuentas por pagar comerciales y otras cuentas por pagar,194.966,USD,2019-09-30,SQM-B
"Cuentas por pagar a entidades relacionadas, corrientes",776,USD,2019-09-30,SQM-B
Otras provisiones a corto plazo,100.521,USD,2019-09-30,SQM-B
"Pasivos por impuestos corrientes, corrientes",23.554,USD,2019-09-30,SQM-B
Provisiones corrientes por beneficios a los empleados,10.918,USD,2019-09-30,SQM-B
Otros pasivos no financieros corrientes,162.423,USD,2019-09-30,SQM-B
Total de pasivos corrientes distintos de los pasivos incluidos en grupos de activos para su disposición clasificados como mantenidos para la venta,982.120,USD,2019-09-30,SQM-B
Pasivos incluidos en grupos de activos para su disposición clasificados como mantenidos para la venta,-,USD,2019-09-30,SQM-B
Pasivos corrientes totales,982.120,USD,2019-09-30,SQM-B
Otros pasivos financieros no corrientes,1.324.156,USD,2019-09-30,SQM-B
Cuentas por pagar no corrientes,-,USD,2019-09-30,SQM-B
"Cuentas por pagar a entidades relacionadas, no corrientes",-,USD,2019-09-30,SQM-B
Otras provisiones a largo plazo,35.141,USD,2019-09-30,SQM-B
Pasivo por impuestos diferidos,177.668,USD,2019-09-30,SQM-B
"Pasivos por impuestos corrientes, no corrientes",-,USD,2019-09-30,SQM-B
Provisiones no corrientes por beneficios a los empleados,36.552,USD,2019-09-30,SQM-B
Otros pasivos no financieros no corrientes,-,USD,2019-09-30,SQM-B
Total de pasivos no corrientes,1.573.517,USD,2019-09-30,SQM-B
Total de pasivos,2.555.637,USD,2019-09-30,SQM-B
Capital emitido y pagado,477.386,USD,2019-09-30,SQM-B
Ganancias (pérdidas) acumuladas,1.623.104,USD,2019-09-30,SQM-B
Prima de emisión,-,USD,2019-09-30,SQM-B
Acciones propias en cartera,-,USD,2019-09-30,SQM-B
Otras participaciones en el patrimonio,-,USD,2019-09-30,SQM-B
Otras reservas,-7.589,USD,2019-09-30,SQM-B
Patrimonio atribuible a los propietarios de la controladora,2.092.901,USD,2019-09-30,SQM-B
Participaciones no controladoras,48.307,USD,2019-09-30,SQM-B
Patrimonio total,2.141.208,USD,2019-09-30,SQM-B
Total de patrimonio y pasivos,4.696.845,USD,2019-09-30,SQM-B
Efectivo y equivalentes al efectivo,588.530,USD,2019-12-31,SQM-B
