Date,Date_quarter,Holding,HoldingValue
2023-06-21,2023Q2,ALMENDRAL,514786.54588172835
2023-06-21,2023Q2,ANTARCHILE,5022720.609467967
2023-06-21,2023Q2,IAM,872317.9511259819
2023-06-21,2023Q2,INVERCAP,401438.219926464
2023-06-21,2023Q2,QUINENCO,0.0
2023-06-22,2023Q2,ALMENDRAL,519751.58498429396
2023-06-22,2023Q2,ANTARCHILE,5089204.680907266
2023-06-22,2023Q2,IAM,882900.451308918
2023-06-22,2023Q2,INVERCAP,396176.6510245152
2023-06-22,2023Q2,QUINENCO,0.0
2023-06-23,2023Q2,ALMENDRAL,522242.40727655095
2023-06-23,2023Q2,ANTARCHILE,4930661.5160553465
2023-06-23,2023Q2,IAM,863519.7096948198
2023-06-23,2023Q2,INVERCAP,395786.90517992637
2023-06-23,2023Q2,QUINENCO,0.0
2023-06-24,2023Q2,ALMENDRAL,522242.40727655095
2023-06-24,2023Q2,ANTARCHILE,4930661.5160553465
2023-06-24,2023Q2,IAM,863519.7096948198
2023-06-24,2023Q2,INVERCAP,395786.90517992637
2023-06-24,2023Q2,QUINENCO,0.0
2023-06-25,2023Q2,ALMENDRAL,522242.40727655095
2023-06-25,2023Q2,ANTARCHILE,4930661.5160553465
2023-06-25,2023Q2,IAM,863519.7096948198
2023-06-25,2023Q2,INVERCAP,395786.90517992637
2023-06-25,2023Q2,QUINENCO,0.0
2023-06-26,2023Q2,ALMENDRAL,522242.40727655095
2023-06-26,2023Q2,ANTARCHILE,4930661.5160553465
2023-06-26,2023Q2,IAM,863519.7096948198
2023-06-26,2023Q2,INVERCAP,395786.90517992637
2023-06-26,2023Q2,QUINENCO,0.0
2023-06-27,2023Q2,ALMENDRAL,520581.85908171296
2023-06-27,2023Q2,ANTARCHILE,4798178.347086287
2023-06-27,2023Q2,IAM,848568.8518782296
2023-06-27,2023Q2,INVERCAP,396241.60866528
2023-06-27,2023Q2,QUINENCO,0.0
2023-06-28,2023Q2,ALMENDRAL,526410.3832455943
2023-06-28,2023Q2,ANTARCHILE,4858225.497094602
2023-06-28,2023Q2,IAM,870564.4554561349
2023-06-28,2023Q2,INVERCAP,381775.5420669591
2023-06-28,2023Q2,QUINENCO,0.0
2023-06-29,2023Q2,ALMENDRAL,533866.2446404169
2023-06-29,2023Q2,ANTARCHILE,4927291.400122894
2023-06-29,2023Q2,IAM,846600.0146348927
2023-06-29,2023Q2,INVERCAP,389745.84458880004
2023-06-29,2023Q2,QUINENCO,0.0
2023-06-30,2023Q2,ALMENDRAL,535560.0037991517
2023-06-30,2023Q2,ANTARCHILE,4930661.5160553465
2023-06-30,2023Q2,IAM,855213.6775744921
2023-06-30,2023Q2,INVERCAP,385711.9750973059
2023-06-30,2023Q2,QUINENCO,0.0
2023-07-01,2023Q3,ALMENDRAL,535560.0037991517
2023-07-01,2023Q3,ANTARCHILE,4930661.5160553465
2023-07-01,2023Q3,IAM,855213.6775744921
2023-07-01,2023Q3,INVERCAP,385711.9750973059
2023-07-01,2023Q3,QUINENCO,0.0
2023-07-02,2023Q3,ALMENDRAL,535560.0037991517
2023-07-02,2023Q3,ANTARCHILE,4930661.5160553465
2023-07-02,2023Q3,IAM,855213.6775744921
2023-07-02,2023Q3,INVERCAP,385711.9750973059
2023-07-02,2023Q3,QUINENCO,0.0
2023-07-03,2023Q3,ALMENDRAL,535875.507956171
2023-07-03,2023Q3,ANTARCHILE,4965524.161743106
2023-07-03,2023Q3,IAM,841216.4752976432
2023-07-03,2023Q3,INVERCAP,386497.96255056
2023-07-03,2023Q3,QUINENCO,0.0
2023-07-04,2023Q3,ALMENDRAL,536357.066932674
2023-07-04,2023Q3,ANTARCHILE,4916996.48651103
2023-07-04,2023Q3,IAM,845984.7529963499
2023-07-04,2023Q3,INVERCAP,384438.8053383159
2023-07-04,2023Q3,QUINENCO,0.0
2023-07-05,2023Q3,ALMENDRAL,538017.615127512
2023-07-05,2023Q3,ANTARCHILE,4861259.340013943
2023-07-05,2023Q3,IAM,845984.7529963499
2023-07-05,2023Q3,INVERCAP,381749.5590106531
2023-07-05,2023Q3,QUINENCO,0.0
2023-07-06,2023Q3,ALMENDRAL,538017.615127512
2023-07-06,2023Q3,ANTARCHILE,4824831.806157992
2023-07-06,2023Q3,IAM,830603.2120327799
2023-07-06,2023Q3,INVERCAP,373506.4343976
2023-07-06,2023Q3,QUINENCO,0.0
2023-07-07,2023Q3,ALMENDRAL,539296.2372375372
2023-07-07,2023Q3,ANTARCHILE,4960436.025265236
2023-07-07,2023Q3,IAM,849061.0611890639
2023-07-07,2023Q3,INVERCAP,381301.351289376
2023-07-07,2023Q3,QUINENCO,0.0
2023-07-08,2023Q3,ALMENDRAL,539296.2372375372
2023-07-08,2023Q3,ANTARCHILE,4960436.025265236
2023-07-08,2023Q3,IAM,849061.0611890639
2023-07-08,2023Q3,INVERCAP,381301.351289376
2023-07-08,2023Q3,QUINENCO,0.0
2023-07-09,2023Q3,ALMENDRAL,539296.2372375372
2023-07-09,2023Q3,ANTARCHILE,4960436.025265236
2023-07-09,2023Q3,IAM,849061.0611890639
2023-07-09,2023Q3,INVERCAP,381301.351289376
2023-07-09,2023Q3,QUINENCO,0.0
2023-07-10,2023Q3,ALMENDRAL,539296.2372375372
2023-07-10,2023Q3,ANTARCHILE,4863774.507864419
2023-07-10,2023Q3,IAM,845984.7529963499
2023-07-10,2023Q3,INVERCAP,381366.3089301408
2023-07-10,2023Q3,QUINENCO,0.0
2023-07-11,2023Q3,ALMENDRAL,551135.9458667322
2023-07-11,2023Q3,ANTARCHILE,4897911.101466436
2023-07-11,2023Q3,IAM,845984.7529963499
2023-07-11,2023Q3,INVERCAP,394292.87944233604
2023-07-11,2023Q3,QUINENCO,0.0
2023-07-12,2023Q3,ALMENDRAL,540508.437419769
2023-07-12,2023Q3,ANTARCHILE,4954190.232088201
2023-07-12,2023Q3,IAM,858289.9857672061
2023-07-12,2023Q3,INVERCAP,407290.9033593725
2023-07-12,2023Q3,QUINENCO,0.0
2023-07-13,2023Q3,ALMENDRAL,541338.711517188
2023-07-13,2023Q3,ANTARCHILE,4969454.778285213
2023-07-13,2023Q3,IAM,855182.9144925649
2023-07-13,2023Q3,INVERCAP,413513.8453446403
2023-07-13,2023Q3,QUINENCO,0.0
2023-07-14,2023Q3,ALMENDRAL,550587.9649624355
2023-07-14,2023Q3,ANTARCHILE,4994078.781996114
2023-07-14,2023Q3,IAM,870287.5877187905
2023-07-14,2023Q3,INVERCAP,409233.13681824005
2023-07-14,2023Q3,QUINENCO,0.0
2023-07-15,2023Q3,ALMENDRAL,550587.9649624355
2023-07-15,2023Q3,ANTARCHILE,4994078.781996114
2023-07-15,2023Q3,IAM,870287.5877187905
2023-07-15,2023Q3,INVERCAP,409233.13681824005
2023-07-15,2023Q3,QUINENCO,0.0
2023-07-16,2023Q3,ALMENDRAL,550587.9649624355
2023-07-16,2023Q3,ANTARCHILE,4994078.781996114
2023-07-16,2023Q3,IAM,870287.5877187905
2023-07-16,2023Q3,INVERCAP,409233.13681824005
2023-07-16,2023Q3,QUINENCO,0.0
2023-07-17,2023Q3,ALMENDRAL,555868.5082220205
2023-07-17,2023Q3,ANTARCHILE,5128486.609947339
2023-07-17,2023Q3,IAM,858289.9857672061
2023-07-17,2023Q3,INVERCAP,408583.560410592
2023-07-17,2023Q3,QUINENCO,0.0
2023-07-18,2023Q3,ALMENDRAL,555469.9766552594
2023-07-18,2023Q3,ANTARCHILE,5207758.192373299
2023-07-18,2023Q3,IAM,873671.5267307761
2023-07-18,2023Q3,INVERCAP,405855.3394984704
2023-07-18,2023Q3,QUINENCO,0.0
2023-07-19,2023Q3,ALMENDRAL,552962.5488810539
2023-07-19,2023Q3,ANTARCHILE,5270442.02042699
2023-07-19,2023Q3,IAM,864442.602152634
2023-07-19,2023Q3,INVERCAP,414104.9598756
2023-07-19,2023Q3,QUINENCO,0.0
2023-07-20,2023Q3,ALMENDRAL,549242.9209246169
2023-07-20,2023Q3,ANTARCHILE,5297493.984769524
2023-07-20,2023Q3,IAM,871856.5048970748
2023-07-20,2023Q3,INVERCAP,411506.654245008
2023-07-20,2023Q3,QUINENCO,0.0
2023-07-21,2023Q3,ALMENDRAL,548329.619417456
2023-07-21,2023Q3,ANTARCHILE,5338814.8339487305
2023-07-21,2023Q3,IAM,869057.0644417049
2023-07-21,2023Q3,INVERCAP,415728.90089472
2023-07-21,2023Q3,QUINENCO,0.0
2023-07-22,2023Q3,ALMENDRAL,548329.619417456
2023-07-22,2023Q3,ANTARCHILE,5338814.8339487305
2023-07-22,2023Q3,IAM,869057.0644417049
2023-07-22,2023Q3,INVERCAP,415728.90089472
2023-07-22,2023Q3,QUINENCO,0.0
2023-07-23,2023Q3,ALMENDRAL,548329.619417456
2023-07-23,2023Q3,ANTARCHILE,5338814.8339487305
2023-07-23,2023Q3,IAM,869057.0644417049
2023-07-23,2023Q3,INVERCAP,415728.90089472
2023-07-23,2023Q3,QUINENCO,0.0
2023-07-24,2023Q3,ALMENDRAL,561165.6569635536
2023-07-24,2023Q3,ANTARCHILE,5372690.303747654
2023-07-24,2023Q3,IAM,870595.218538062
2023-07-24,2023Q3,INVERCAP,430019.581862976
2023-07-24,2023Q3,QUINENCO,0.0
2023-07-25,2023Q3,ALMENDRAL,559604.741660406
2023-07-25,2023Q3,ANTARCHILE,5264210.862089217
2023-07-25,2023Q3,IAM,873210.080501869
2023-07-25,2023Q3,INVERCAP,441055.88502891554
2023-07-25,2023Q3,QUINENCO,0.0
2023-07-26,2023Q3,ALMENDRAL,552547.4118323445
2023-07-26,2023Q3,ANTARCHILE,5219581.699763535
2023-07-26,2023Q3,IAM,873671.5267307761
2023-07-26,2023Q3,INVERCAP,438464.0751624
2023-07-26,2023Q3,QUINENCO,0.0
2023-07-27,2023Q3,ALMENDRAL,554523.4641842017
2023-07-27,2023Q3,ANTARCHILE,5131866.190658121
2023-07-27,2023Q3,IAM,873671.5267307761
2023-07-27,2023Q3,INVERCAP,420925.512155904
2023-07-27,2023Q3,QUINENCO,0.0
2023-07-28,2023Q3,ALMENDRAL,564071.6163045202
2023-07-28,2023Q3,ANTARCHILE,5055263.647039998
2023-07-28,2023Q3,IAM,889791.3816605974
2023-07-28,2023Q3,INVERCAP,411506.654245008
2023-07-28,2023Q3,QUINENCO,0.0
2023-07-29,2023Q3,ALMENDRAL,564071.6163045202
2023-07-29,2023Q3,ANTARCHILE,5055263.647039998
2023-07-29,2023Q3,IAM,889791.3816605974
2023-07-29,2023Q3,INVERCAP,411506.654245008
2023-07-29,2023Q3,QUINENCO,0.0
2023-07-30,2023Q3,ALMENDRAL,564071.6163045202
2023-07-30,2023Q3,ANTARCHILE,5055263.647039998
2023-07-30,2023Q3,IAM,889791.3816605974
2023-07-30,2023Q3,INVERCAP,411506.654245008
2023-07-30,2023Q3,QUINENCO,0.0
2023-07-31,2023Q3,ALMENDRAL,559936.8512993735
2023-07-31,2023Q3,ANTARCHILE,5324312.256737186
2023-07-31,2023Q3,IAM,904434.608657916
2023-07-31,2023Q3,INVERCAP,415728.90089472
2023-07-31,2023Q3,QUINENCO,0.0
2023-08-01,2023Q3,ALMENDRAL,571544.0831812912
2023-08-01,2023Q3,ANTARCHILE,5546207.5009516245
2023-08-01,2023Q3,IAM,910587.225043344
2023-08-01,2023Q3,INVERCAP,433917.04030886403
2023-08-01,2023Q3,QUINENCO,0.0
2023-08-02,2023Q3,ALMENDRAL,568173.1703457701
2023-08-02,2023Q3,ANTARCHILE,5404261.555250302
2023-08-02,2023Q3,IAM,907172.5229494313
2023-08-02,2023Q3,INVERCAP,433001.1375740803
2023-08-02,2023Q3,QUINENCO,0.0
2023-08-03,2023Q3,ALMENDRAL,563490.424436327
2023-08-03,2023Q3,ANTARCHILE,5368340.277364354
2023-08-03,2023Q3,IAM,898281.992272488
2023-08-03,2023Q3,INVERCAP,427746.06443620805
2023-08-03,2023Q3,QUINENCO,0.0
2023-08-04,2023Q3,ALMENDRAL,556167.4068970913
2023-08-04,2023Q3,ANTARCHILE,5402920.894678654
2023-08-04,2023Q3,IAM,885976.759501632
2023-08-04,2023Q3,INVERCAP,427746.06443620805
2023-08-04,2023Q3,QUINENCO,0.0
2023-08-05,2023Q3,ALMENDRAL,556167.4068970913
2023-08-05,2023Q3,ANTARCHILE,5402920.894678654
2023-08-05,2023Q3,IAM,885976.759501632
2023-08-05,2023Q3,INVERCAP,427746.06443620805
2023-08-05,2023Q3,QUINENCO,0.0
2023-08-06,2023Q3,ALMENDRAL,556167.4068970913
2023-08-06,2023Q3,ANTARCHILE,5402920.894678654
2023-08-06,2023Q3,IAM,885976.759501632
2023-08-06,2023Q3,INVERCAP,427746.06443620805
2023-08-06,2023Q3,QUINENCO,0.0
2023-08-07,2023Q3,ALMENDRAL,549824.1127928102
2023-08-07,2023Q3,ANTARCHILE,5395154.856431347
2023-08-07,2023Q3,IAM,901358.300465202
2023-08-07,2023Q3,INVERCAP,415728.90089472
2023-08-07,2023Q3,QUINENCO,0.0
2023-08-08,2023Q3,ALMENDRAL,548993.8386953912
2023-08-08,2023Q3,ANTARCHILE,5336950.3282472845
2023-08-08,2023Q3,IAM,888437.8060558032
2023-08-08,2023Q3,INVERCAP,402087.796334112
2023-08-08,2023Q3,QUINENCO,0.0
2023-08-09,2023Q3,ALMENDRAL,566246.934439758
2023-08-09,2023Q3,ANTARCHILE,5456037.149621444
2023-08-09,2023Q3,IAM,916739.841428772
2023-08-09,2023Q3,INVERCAP,410207.501429712
2023-08-09,2023Q3,QUINENCO,0.0
2023-08-10,2023Q3,ALMENDRAL,564586.38624492
2023-08-10,2023Q3,ANTARCHILE,5465869.900526142
2023-08-10,2023Q3,IAM,910587.225043344
2023-08-10,2023Q3,INVERCAP,410285.4505986298
2023-08-10,2023Q3,QUINENCO,0.0
2023-08-11,2023Q3,ALMENDRAL,561265.289855244
2023-08-11,2023Q3,ANTARCHILE,5449280.067176877
2023-08-11,2023Q3,IAM,910587.225043344
2023-08-11,2023Q3,INVERCAP,411785.9721002967
2023-08-11,2023Q3,QUINENCO,0.0
2023-08-12,2023Q3,ALMENDRAL,561265.289855244
2023-08-12,2023Q3,ANTARCHILE,5449280.067176877
2023-08-12,2023Q3,IAM,910587.225043344
2023-08-12,2023Q3,INVERCAP,411785.9721002967
2023-08-12,2023Q3,QUINENCO,0.0
2023-08-13,2023Q3,ALMENDRAL,561265.289855244
2023-08-13,2023Q3,ANTARCHILE,5449280.067176877
2023-08-13,2023Q3,IAM,910587.225043344
2023-08-13,2023Q3,INVERCAP,411785.9721002967
2023-08-13,2023Q3,QUINENCO,0.0
2023-08-14,2023Q3,ALMENDRAL,563789.3231113977
2023-08-14,2023Q3,ANTARCHILE,5416795.568961895
2023-08-14,2023Q3,IAM,916647.5521829906
2023-08-14,2023Q3,INVERCAP,403114.1270581959
2023-08-14,2023Q3,QUINENCO,0.0
2023-08-15,2023Q3,ALMENDRAL,563789.3231113977
2023-08-15,2023Q3,ANTARCHILE,5416795.568961895
2023-08-15,2023Q3,IAM,916647.5521829906
2023-08-15,2023Q3,INVERCAP,403114.1270581959
2023-08-15,2023Q3,QUINENCO,0.0
2023-08-16,2023Q3,ALMENDRAL,554855.5738231693
2023-08-16,2023Q3,ANTARCHILE,5409067.6633547135
2023-08-16,2023Q3,IAM,916739.841428772
2023-08-16,2023Q3,INVERCAP,394877.49820921925
2023-08-16,2023Q3,QUINENCO,0.0
2023-08-17,2023Q3,ALMENDRAL,539213.2098277953
2023-08-17,2023Q3,ANTARCHILE,5350506.31867721
2023-08-17,2023Q3,IAM,918247.2324432019
2023-08-17,2023Q3,INVERCAP,389680.8869480352
2023-08-17,2023Q3,QUINENCO,0.0
2023-08-18,2023Q3,ALMENDRAL,541322.1060352395
2023-08-18,2023Q3,ANTARCHILE,5297493.984769524
2023-08-18,2023Q3,IAM,916739.841428772
2023-08-18,2023Q3,INVERCAP,392896.29016589286
2023-08-18,2023Q3,QUINENCO,0.0
2023-08-19,2023Q3,ALMENDRAL,541322.1060352395
2023-08-19,2023Q3,ANTARCHILE,5297493.984769524
2023-08-19,2023Q3,IAM,916739.841428772
2023-08-19,2023Q3,INVERCAP,392896.29016589286
2023-08-19,2023Q3,QUINENCO,0.0
2023-08-20,2023Q3,ALMENDRAL,541322.1060352395
2023-08-20,2023Q3,ANTARCHILE,5297493.984769524
2023-08-20,2023Q3,IAM,916739.841428772
2023-08-20,2023Q3,INVERCAP,392896.29016589286
2023-08-20,2023Q3,QUINENCO,0.0
2023-08-21,2023Q3,ALMENDRAL,541820.270493691
2023-08-21,2023Q3,ANTARCHILE,5144599.457005127
2023-08-21,2023Q3,IAM,910894.8558626154
2023-08-21,2023Q3,INVERCAP,383444.9534346144
2023-08-21,2023Q3,QUINENCO,0.0
2023-08-22,2023Q3,ALMENDRAL,546818.5205601534
2023-08-22,2023Q3,ANTARCHILE,5235861.403112689
2023-08-22,2023Q3,IAM,910587.225043344
2023-08-22,2023Q3,INVERCAP,389745.84458880004
2023-08-22,2023Q3,QUINENCO,0.0
2023-08-23,2023Q3,ALMENDRAL,549176.4989968233
2023-08-23,2023Q3,ANTARCHILE,5239182.444466421
2023-08-23,2023Q3,IAM,908064.6523253185
2023-08-23,2023Q3,INVERCAP,399489.49070352
2023-08-23,2023Q3,QUINENCO,0.0
2023-08-24,2023Q3,ALMENDRAL,541986.3253131747
2023-08-24,2023Q3,ANTARCHILE,5097285.573343819
2023-08-24,2023Q3,IAM,915201.687332415
2023-08-24,2023Q3,INVERCAP,387797.11536585604
2023-08-24,2023Q3,QUINENCO,0.0
2023-08-25,2023Q3,ALMENDRAL,531707.5319871275
2023-08-25,2023Q3,ANTARCHILE,5074247.001281437
2023-08-25,2023Q3,IAM,910587.225043344
2023-08-25,2023Q3,INVERCAP,387147.53895820805
2023-08-25,2023Q3,QUINENCO,0.0
2023-08-26,2023Q3,ALMENDRAL,531707.5319871275
2023-08-26,2023Q3,ANTARCHILE,5074247.001281437
2023-08-26,2023Q3,IAM,910587.225043344
2023-08-26,2023Q3,INVERCAP,387147.53895820805
2023-08-26,2023Q3,QUINENCO,0.0
2023-08-27,2023Q3,ALMENDRAL,531707.5319871275
2023-08-27,2023Q3,ANTARCHILE,5074247.001281437
2023-08-27,2023Q3,IAM,910587.225043344
2023-08-27,2023Q3,INVERCAP,387147.53895820805
2023-08-27,2023Q3,QUINENCO,0.0
2023-08-28,2023Q3,ALMENDRAL,528220.3807779677
2023-08-28,2023Q3,ANTARCHILE,5094977.043930089
2023-08-28,2023Q3,IAM,886284.3903209035
2023-08-28,2023Q3,INVERCAP,387907.5433551562
2023-08-28,2023Q3,QUINENCO,0.0
2023-08-29,2023Q3,ALMENDRAL,524517.358303479
2023-08-29,2023Q3,ANTARCHILE,5172472.736652015
2023-08-29,2023Q3,IAM,900743.0388266592
2023-08-29,2023Q3,INVERCAP,389096.268181152
2023-08-29,2023Q3,QUINENCO,0.0
2023-08-30,2023Q3,ALMENDRAL,521644.6099264093
2023-08-30,2023Q3,ANTARCHILE,5215694.815394225
2023-08-30,2023Q3,IAM,892437.0067063314
2023-08-30,2023Q3,INVERCAP,394877.49820921925
2023-08-30,2023Q3,QUINENCO,0.0
2023-08-31,2023Q3,ALMENDRAL,530528.5427687926
2023-08-31,2023Q3,ANTARCHILE,5106937.399353032
2023-08-31,2023Q3,IAM,895174.9209978469
2023-08-31,2023Q3,INVERCAP,389745.84458880004
2023-08-31,2023Q3,QUINENCO,0.0
2023-09-01,2023Q3,ALMENDRAL,524583.7802312726
2023-09-01,2023Q3,ANTARCHILE,5003868.968779889
2023-09-01,2023Q3,IAM,882931.2143908452
2023-09-01,2023Q3,INVERCAP,394871.0024451427
2023-09-01,2023Q3,QUINENCO,0.0
2023-09-02,2023Q3,ALMENDRAL,524583.7802312726
2023-09-02,2023Q3,ANTARCHILE,5003868.968779889
2023-09-02,2023Q3,IAM,882931.2143908452
2023-09-02,2023Q3,INVERCAP,394871.0024451427
2023-09-02,2023Q3,QUINENCO,0.0
2023-09-03,2023Q3,ALMENDRAL,524583.7802312726
2023-09-03,2023Q3,ANTARCHILE,5003868.968779889
2023-09-03,2023Q3,IAM,882931.2143908452
2023-09-03,2023Q3,INVERCAP,394871.0024451427
2023-09-03,2023Q3,QUINENCO,0.0
2023-09-04,2023Q3,ALMENDRAL,523056.07589202165
2023-09-04,2023Q3,ANTARCHILE,4958904.701492967
2023-09-04,2023Q3,IAM,887391.8612702803
2023-09-04,2023Q3,INVERCAP,387017.62367667846
2023-09-04,2023Q3,QUINENCO,0.0
2023-09-05,2023Q3,ALMENDRAL,509987.5615986465
2023-09-05,2023Q3,ANTARCHILE,4889084.21528054
2023-09-05,2023Q3,IAM,879824.143116204
2023-09-05,2023Q3,INVERCAP,380651.774881728
2023-09-05,2023Q3,QUINENCO,0.0
2023-09-06,2023Q3,ALMENDRAL,514454.43624276074
2023-09-06,2023Q3,ANTARCHILE,4969333.131326911
2023-09-06,2023Q3,IAM,876747.83492349
2023-09-06,2023Q3,INVERCAP,381366.3089301408
2023-09-06,2023Q3,QUINENCO,0.0
2023-09-07,2023Q3,ALMENDRAL,514769.94039978
2023-09-07,2023Q3,ANTARCHILE,4901399.910036657
2023-09-07,2023Q3,IAM,876747.83492349
2023-09-07,2023Q3,INVERCAP,379027.833862608
2023-09-07,2023Q3,QUINENCO,0.0
2023-09-08,2023Q3,ALMENDRAL,515135.2610026443
2023-09-08,2023Q3,ANTARCHILE,4906231.972409021
2023-09-08,2023Q3,IAM,869487.7475886849
2023-09-08,2023Q3,INVERCAP,373571.3920383648
2023-09-08,2023Q3,QUINENCO,0.0
2023-09-09,2023Q3,ALMENDRAL,515135.2610026443
2023-09-09,2023Q3,ANTARCHILE,4906231.972409021
2023-09-09,2023Q3,IAM,869487.7475886849
2023-09-09,2023Q3,INVERCAP,373571.3920383648
2023-09-09,2023Q3,QUINENCO,0.0
2023-09-10,2023Q3,ALMENDRAL,515135.2610026443
2023-09-10,2023Q3,ANTARCHILE,4906231.972409021
2023-09-10,2023Q3,IAM,869487.7475886849
2023-09-10,2023Q3,INVERCAP,373571.3920383648
2023-09-10,2023Q3,QUINENCO,0.0
2023-09-11,2023Q3,ALMENDRAL,531657.7155412824
2023-09-11,2023Q3,ANTARCHILE,4916240.237421581
2023-09-11,2023Q3,IAM,868534.0920489436
2023-09-11,2023Q3,INVERCAP,370908.128767008
2023-09-11,2023Q3,QUINENCO,0.0
2023-09-12,2023Q3,ALMENDRAL,547150.630199121
2023-09-12,2023Q3,ANTARCHILE,4949954.827951907
2023-09-12,2023Q3,IAM,879824.143116204
2023-09-12,2023Q3,INVERCAP,370258.55235936
2023-09-12,2023Q3,QUINENCO,0.0
2023-09-13,2023Q3,ALMENDRAL,531375.42234816
2023-09-13,2023Q3,ANTARCHILE,5035736.642768566
2023-09-13,2023Q3,IAM,881362.297212561
2023-09-13,2023Q3,INVERCAP,369673.93359247677
2023-09-13,2023Q3,QUINENCO,0.0
2023-09-14,2023Q3,ALMENDRAL,524168.643182563
2023-09-14,2023Q3,ANTARCHILE,5012054.794358484
2023-09-14,2023Q3,IAM,884469.3684872021
2023-09-14,2023Q3,INVERCAP,381236.3936486112
2023-09-14,2023Q3,QUINENCO,0.0
2023-09-15,2023Q3,ALMENDRAL,531375.42234816
2023-09-15,2023Q3,ANTARCHILE,4969404.96512636
2023-09-15,2023Q3,IAM,882900.451308918
2023-09-15,2023Q3,INVERCAP,383899.656919968
2023-09-15,2023Q3,QUINENCO,0.0
2023-09-16,2023Q3,ALMENDRAL,531375.42234816
2023-09-16,2023Q3,ANTARCHILE,4969404.96512636
2023-09-16,2023Q3,IAM,882900.451308918
2023-09-16,2023Q3,INVERCAP,383899.656919968
2023-09-16,2023Q3,QUINENCO,0.0
2023-09-17,2023Q3,ALMENDRAL,531375.42234816
2023-09-17,2023Q3,ANTARCHILE,4969404.96512636
2023-09-17,2023Q3,IAM,882900.451308918
2023-09-17,2023Q3,INVERCAP,383899.656919968
2023-09-17,2023Q3,QUINENCO,0.0
2023-09-18,2023Q3,ALMENDRAL,531375.42234816
2023-09-18,2023Q3,ANTARCHILE,4969404.96512636
2023-09-18,2023Q3,IAM,882900.451308918
2023-09-18,2023Q3,INVERCAP,383899.656919968
2023-09-18,2023Q3,QUINENCO,0.0
2023-09-19,2023Q3,ALMENDRAL,531375.42234816
2023-09-19,2023Q3,ANTARCHILE,4969404.96512636
2023-09-19,2023Q3,IAM,882900.451308918
2023-09-19,2023Q3,INVERCAP,383899.656919968
2023-09-19,2023Q3,QUINENCO,0.0
2023-09-20,2023Q3,ALMENDRAL,528768.3616822644
2023-09-20,2023Q3,ANTARCHILE,5125451.289867732
2023-09-20,2023Q3,IAM,875209.680827133
2023-09-20,2023Q3,INVERCAP,386407.02185348934
2023-09-20,2023Q3,QUINENCO,0.0
2023-09-21,2023Q3,ALMENDRAL,514935.9952192638
2023-09-21,2023Q3,ANTARCHILE,5163470.902593402
2023-09-21,2023Q3,IAM,858289.9857672061
2023-09-21,2023Q3,INVERCAP,381821.0124154944
2023-09-21,2023Q3,QUINENCO,0.0
2023-09-22,2023Q3,ALMENDRAL,519751.58498429396
2023-09-22,2023Q3,ANTARCHILE,5070637.421096451
2023-09-22,2023Q3,IAM,885976.759501632
2023-09-22,2023Q3,INVERCAP,380781.6901632576
2023-09-22,2023Q3,QUINENCO,0.0
2023-09-23,2023Q3,ALMENDRAL,519751.58498429396
2023-09-23,2023Q3,ANTARCHILE,5070637.421096451
2023-09-23,2023Q3,IAM,885976.759501632
2023-09-23,2023Q3,INVERCAP,380781.6901632576
2023-09-23,2023Q3,QUINENCO,0.0
2023-09-24,2023Q3,ALMENDRAL,519751.58498429396
2023-09-24,2023Q3,ANTARCHILE,5070637.421096451
2023-09-24,2023Q3,IAM,885976.759501632
2023-09-24,2023Q3,INVERCAP,380781.6901632576
2023-09-24,2023Q3,QUINENCO,0.0
2023-09-25,2023Q3,ALMENDRAL,509721.8738874725
2023-09-25,2023Q3,ANTARCHILE,4970890.770457172
2023-09-25,2023Q3,IAM,876747.83492349
2023-09-25,2023Q3,INVERCAP,368309.82313641603
2023-09-25,2023Q3,QUINENCO,0.0
2023-09-26,2023Q3,ALMENDRAL,498164.4584513999
2023-09-26,2023Q3,ANTARCHILE,5120212.975333168
2023-09-26,2023Q3,IAM,858259.2226852789
2023-09-26,2023Q3,INVERCAP,376104.740028192
2023-09-26,2023Q3,QUINENCO,0.0
2023-09-27,2023Q3,ALMENDRAL,489861.71747721
2023-09-27,2023Q3,ANTARCHILE,5202944.835230959
2023-09-27,2023Q3,IAM,845984.7529963499
2023-09-27,2023Q3,INVERCAP,365386.729302
2023-09-27,2023Q3,QUINENCO,0.0
2023-09-28,2023Q3,ALMENDRAL,503644.26749436534
2023-09-28,2023Q3,ANTARCHILE,5102875.807837697
2023-09-28,2023Q3,IAM,838293.982514565
2023-09-28,2023Q3,INVERCAP,366361.093913472
2023-09-28,2023Q3,QUINENCO,0.0
2023-09-29,2023Q3,ALMENDRAL,496503.91025656194
2023-09-29,2023Q3,ANTARCHILE,5198001.706748849
2023-09-29,2023Q3,IAM,824358.3064015707
2023-09-29,2023Q3,INVERCAP,374350.8837275424
2023-09-29,2023Q3,QUINENCO,0.0
2023-09-30,2023Q3,ALMENDRAL,496503.91025656194
2023-09-30,2023Q3,ANTARCHILE,5198001.706748849
2023-09-30,2023Q3,IAM,824358.3064015707
2023-09-30,2023Q3,INVERCAP,374350.8837275424
2023-09-30,2023Q3,QUINENCO,0.0
2023-10-01,2023Q4,ALMENDRAL,496503.91025656194
2023-10-01,2023Q4,ANTARCHILE,5198001.706748849
2023-10-01,2023Q4,IAM,824358.3064015707
