Date,ID,Price
2024-05-05,CHILE,105.38
2024-05-06,CHILE,104.63
2024-05-07,CHILE,107.7
2024-05-08,CHILE,106.98
2024-05-09,CHILE,105.79
2024-05-10,CHILE,107.7
2024-05-11,CHILE,107.7
2024-05-12,CHILE,107.7
2024-05-13,CHILE,109.9
2024-05-14,CHILE,111.5
2024-05-15,CHILE,111.6
2024-05-16,CHILE,109.7
2024-05-17,CHILE,108.71
2024-05-18,CHILE,108.71
2024-05-19,CHILE,108.71
2024-05-20,CHILE,108.31
2024-05-21,CHILE,108.31
2024-05-22,CHILE,110.12
2024-05-23,CHILE,110.0
2024-05-24,CHILE,108.65
2024-05-25,CHILE,108.65
2024-05-26,CHILE,108.65
2024-05-27,CHILE,108.0
2024-05-28,CHILE,108.4
2024-05-29,CHILE,108.48
2024-05-30,CHILE,108.01
2024-05-31,CHILE,109.0
2024-06-01,CHILE,109.0
2024-06-02,CHILE,109.0
2024-06-03,CHILE,109.0
2024-06-04,CHILE,107.82
2024-06-05,CHILE,107.1
2024-06-06,CHILE,107.5
2024-06-07,CHILE,108.75
2024-06-08,CHILE,108.75
2024-06-09,CHILE,108.75
2024-06-10,CHILE,107.2
2024-06-11,CHILE,106.93
2024-06-12,CHILE,106.6
2024-06-13,CHILE,106.0
2024-06-14,CHILE,106.99
2024-06-15,CHILE,106.99
2024-06-16,CHILE,106.99
2024-06-17,CHILE,106.51
2024-06-18,CHILE,106.8
2024-06-19,CHILE,107.84
2024-06-20,CHILE,107.84
2024-06-21,CHILE,106.24
2024-06-22,CHILE,106.24
2024-06-23,CHILE,106.24
2024-06-24,CHILE,106.65
2024-06-25,CHILE,106.5
2024-06-26,CHILE,108.13
2024-06-27,CHILE,107.5
2024-06-28,CHILE,105.01
2024-06-29,CHILE,105.01
2024-06-30,CHILE,105.01
2024-07-01,CHILE,107.0
2024-07-02,CHILE,106.75
2024-07-03,CHILE,110.0
2024-07-04,CHILE,108.78
2024-07-05,CHILE,107.9
2024-07-06,CHILE,107.9
2024-07-07,CHILE,107.9
2024-07-08,CHILE,109.1
2024-07-09,CHILE,109.0
2024-07-10,CHILE,109.5
2024-07-11,CHILE,110.0
2024-07-12,CHILE,110.0
2024-07-13,CHILE,110.0
2024-07-14,CHILE,110.0
2024-07-15,CHILE,109.85
2024-07-16,CHILE,109.85
2024-07-17,CHILE,109.83
2024-07-18,CHILE,110.2
2024-07-19,CHILE,111.7
2024-07-20,CHILE,111.7
2024-07-21,CHILE,111.7
2024-07-22,CHILE,111.7
2024-07-23,CHILE,112.24
2024-07-24,CHILE,112.26
2024-07-25,CHILE,112.25
2024-07-26,CHILE,112.05
2024-07-27,CHILE,112.05
2024-07-28,CHILE,112.05
2024-07-29,CHILE,112.7
2024-07-30,CHILE,112.19
2024-07-31,CHILE,112.21
2024-08-01,CHILE,112.21
2024-08-02,CHILE,111.8
2024-08-03,CHILE,111.8
2024-08-04,CHILE,111.8
2024-08-05,CHILE,109.0
2024-08-06,CHILE,109.1
2024-08-07,CHILE,108.51
2024-08-08,CHILE,109.4
2024-08-09,CHILE,109.02
2024-08-10,CHILE,109.02
2024-08-11,CHILE,109.02
2024-08-12,CHILE,112.0
2024-08-13,CHILE,113.24
2024-08-14,CHILE,114.49
2024-08-15,CHILE,114.49
2024-08-16,CHILE,115.5
2024-08-17,CHILE,115.5
2024-08-18,CHILE,115.5
2024-08-19,CHILE,115.12
2024-08-20,CHILE,117.2
2024-08-21,CHILE,116.01
2024-08-22,CHILE,115.9
2024-08-23,CHILE,115.4
2024-08-24,CHILE,115.4
2024-08-25,CHILE,115.4
2024-08-26,CHILE,116.0
2024-08-27,CHILE,114.6
2024-08-28,CHILE,114.5
2024-08-29,CHILE,114.3
2024-08-30,CHILE,115.6
2024-08-31,CHILE,115.6
2024-09-01,CHILE,115.6
2024-09-02,CHILE,115.15
2024-09-03,CHILE,116.75
2024-09-04,CHILE,117.41
2024-09-05,CHILE,116.52
2024-09-06,CHILE,114.5
2024-09-07,CHILE,114.5
2024-09-08,CHILE,114.5
2024-09-09,CHILE,115.0
2024-09-10,CHILE,114.99
2024-09-11,CHILE,114.85
2024-09-12,CHILE,115.02
2024-09-13,CHILE,115.8
2024-09-14,CHILE,115.8
2024-09-15,CHILE,115.8
2024-09-16,CHILE,114.7
2024-09-17,CHILE,114.5
2024-09-18,CHILE,114.5
2024-09-19,CHILE,114.5
2024-09-20,CHILE,114.5
2024-09-21,CHILE,114.5
2024-09-22,CHILE,114.5
2024-09-23,CHILE,113.5
2024-09-24,CHILE,113.49
2024-09-25,CHILE,113.38
2024-09-26,CHILE,115.51
2024-09-27,CHILE,114.11
2024-09-28,CHILE,114.11
2024-09-29,CHILE,114.11
2024-09-30,CHILE,114.7
2024-10-01,CHILE,112.81
2024-10-02,CHILE,111.15
2024-10-03,CHILE,112.45
2024-10-04,CHILE,113.3
2024-10-05,CHILE,113.3
2024-10-06,CHILE,113.3
2024-10-07,CHILE,111.84
2024-10-08,CHILE,113.4
2024-10-09,CHILE,112.9
2024-10-10,CHILE,112.9
2024-10-11,CHILE,113.14
2024-10-12,CHILE,113.14
2024-10-13,CHILE,113.14
2024-10-14,CHILE,114.45
2024-10-15,CHILE,114.4
2024-10-16,CHILE,115.5
2024-10-17,CHILE,115.71
2024-10-18,CHILE,117.4
2024-10-19,CHILE,117.4
2024-10-20,CHILE,117.4
2024-10-21,CHILE,117.47
2024-10-22,CHILE,115.41
2024-10-23,CHILE,117.29
2024-10-24,CHILE,116.68
2024-10-25,CHILE,116.23
2024-10-26,CHILE,116.23
2024-10-27,CHILE,116.23
2024-10-28,CHILE,114.2
2024-10-29,CHILE,114.0
2024-10-30,CHILE,112.0
2024-10-31,CHILE,112.0
2024-11-01,CHILE,112.0
2024-11-02,CHILE,112.0
2024-11-03,CHILE,112.0
2024-11-04,CHILE,112.48
2024-11-05,CHILE,110.5
2024-11-06,CHILE,112.81
2024-11-07,CHILE,112.0
2024-11-08,CHILE,112.99
2024-11-09,CHILE,112.99
2024-11-10,CHILE,112.99
2024-11-11,CHILE,113.16
2024-11-12,CHILE,113.1
2024-11-13,CHILE,112.89
2024-11-14,CHILE,111.63
2024-11-15,CHILE,112.47
2024-11-16,CHILE,112.47
2024-11-17,CHILE,112.47
2024-11-18,CHILE,112.1
2024-11-19,CHILE,112.11
2024-11-20,CHILE,113.5
2024-11-21,CHILE,113.0
2024-11-22,CHILE,112.0
2024-11-23,CHILE,112.0
2024-11-24,CHILE,112.0
2024-11-25,CHILE,112.0
2024-11-26,CHILE,111.71
2024-11-27,CHILE,111.8
2024-11-28,CHILE,111.6
2024-11-29,CHILE,111.15
2024-11-30,CHILE,111.15
2024-12-01,CHILE,111.15
2024-12-02,CHILE,111.55
2024-12-03,CHILE,111.9
2024-12-04,CHILE,112.41
2024-12-05,CHILE,113.48
2024-12-06,CHILE,113.03
2024-12-07,CHILE,113.03
2024-12-08,CHILE,113.03
2024-12-09,CHILE,113.12
2024-12-10,CHILE,113.62
2024-12-11,CHILE,113.65
2024-12-12,CHILE,114.42
2024-12-13,CHILE,115.11
2024-12-14,CHILE,115.11
2024-12-15,CHILE,115.11
2024-12-16,CHILE,116.28
2024-12-17,CHILE,114.8
2024-12-18,CHILE,114.0
2024-12-19,CHILE,112.69
2024-12-20,CHILE,112.81
2024-12-21,CHILE,112.81
2024-12-22,CHILE,112.81
2024-12-23,CHILE,112.5
2024-12-24,CHILE,113.0
2024-12-25,CHILE,113.0
2024-12-26,CHILE,113.2
2024-12-27,CHILE,113.0
2024-12-28,CHILE,113.0
2024-12-29,CHILE,113.0
2024-12-30,CHILE,113.05
2024-12-31,CHILE,113.05
2025-01-01,CHILE,113.05
2025-01-02,CHILE,113.15
2025-01-03,CHILE,112.6
2025-01-04,CHILE,112.6
2025-01-05,CHILE,112.6
2025-01-06,CHILE,113.6
2025-01-07,CHILE,114.49
2025-01-08,CHILE,113.5
2025-01-09,CHILE,114.74
2025-01-10,CHILE,114.29
2025-01-11,CHILE,114.29
2025-01-12,CHILE,114.29
2025-01-13,CHILE,113.9
2025-01-14,CHILE,115.4
2025-01-15,CHILE,116.15
2025-01-16,CHILE,117.77
2025-01-17,CHILE,118.79
2025-01-18,CHILE,118.79
2025-01-19,CHILE,118.79
2025-01-20,CHILE,120.2
2025-01-21,CHILE,120.49
2025-01-22,CHILE,120.38
2025-01-23,CHILE,120.6
2025-01-24,CHILE,121.02
2025-01-25,CHILE,121.02
2025-01-26,CHILE,121.02
2025-01-27,CHILE,120.29
2025-01-28,CHILE,120.5
2025-01-29,CHILE,120.5
2025-01-30,CHILE,121.85
2025-01-31,CHILE,121.54
2025-02-01,CHILE,121.54
2025-02-02,CHILE,121.54
2025-02-03,CHILE,121.11
2025-02-04,CHILE,122.15
2025-02-05,CHILE,123.0
2025-02-06,CHILE,123.4
2025-02-07,CHILE,123.98
2025-02-08,CHILE,123.98
2025-02-09,CHILE,123.98
2025-02-10,CHILE,124.3
2025-02-11,CHILE,124.5
2025-02-12,CHILE,125.7
2025-02-13,CHILE,124.3
2025-02-14,CHILE,127.49
2025-02-15,CHILE,127.49
2025-02-16,CHILE,127.49
2025-02-17,CHILE,126.9
2025-02-18,CHILE,125.88
2025-02-19,CHILE,125.94
2025-02-20,CHILE,126.32
2025-02-21,CHILE,126.0
2025-02-22,CHILE,126.0
2025-02-23,CHILE,126.0
2025-02-24,CHILE,126.21
2025-02-25,CHILE,126.11
2025-02-26,CHILE,125.1
2025-02-27,CHILE,125.3
2025-02-28,CHILE,124.3
2025-03-01,CHILE,124.3
2025-03-02,CHILE,124.3
2025-03-03,CHILE,125.98
2025-03-04,CHILE,125.6
2025-03-05,CHILE,125.5
2025-03-06,CHILE,125.21
2025-03-07,CHILE,125.5
2025-03-08,CHILE,125.5
2025-03-09,CHILE,125.5
2025-03-10,CHILE,125.43
2025-03-11,CHILE,125.6
2025-03-12,CHILE,125.7
2025-03-13,CHILE,127.01
2025-03-14,CHILE,129.1
2025-03-15,CHILE,129.1
2025-03-16,CHILE,129.1
2025-03-17,CHILE,130.79
2025-03-18,CHILE,131.01
2025-03-19,CHILE,131.1
2025-03-20,CHILE,132.1
2025-03-21,CHILE,133.65
2025-03-22,CHILE,133.65
2025-03-23,CHILE,133.65
2025-03-24,CHILE,125.6
2025-03-25,CHILE,124.99
2025-03-26,CHILE,125.1
2025-03-27,CHILE,126.5
2025-03-28,CHILE,126.01
2025-03-29,CHILE,126.01
2025-03-30,CHILE,126.01
2025-03-31,CHILE,125.5
2025-04-01,CHILE,126.39
2025-04-02,CHILE,127.3
2025-04-03,CHILE,128.72
2025-04-04,CHILE,127.0
2025-04-05,CHILE,127.0
2025-04-06,CHILE,127.0
2025-04-07,CHILE,123.9
2025-04-08,CHILE,121.9
2025-04-09,CHILE,127.8
2025-04-10,CHILE,127.0
2025-04-11,CHILE,128.5
2025-04-12,CHILE,128.5
2025-04-13,CHILE,128.5
2025-04-14,CHILE,131.0
2025-04-15,CHILE,133.9
2025-04-16,CHILE,135.0
2025-04-17,CHILE,136.3
2025-04-18,CHILE,136.3
2025-04-19,CHILE,136.3
2025-04-20,CHILE,136.3
2025-04-21,CHILE,136.5
2025-04-22,CHILE,138.0
2025-04-23,CHILE,141.4
2025-04-24,CHILE,143.94
2025-04-25,CHILE,143.5
2025-04-26,CHILE,143.5
2025-04-27,CHILE,143.5
2025-04-28,CHILE,143.5
2025-04-29,CHILE,142.0
2025-04-30,CHILE,139.0
2025-05-01,CHILE,139.0
2025-05-02,CHILE,139.9
2025-05-03,CHILE,139.9
2025-05-04,CHILE,139.9
2025-05-05,CHILE,139.75
2025-05-06,CHILE,143.0
2025-05-07,CHILE,145.4
2025-05-08,CHILE,143.0
2025-05-09,CHILE,142.45
2025-05-10,CHILE,142.45
2025-05-11,CHILE,142.45
2025-05-12,CHILE,142.55
2025-05-13,CHILE,145.0
2025-05-14,CHILE,148.51
2025-05-15,CHILE,148.0
2025-05-16,CHILE,146.75
2025-05-17,CHILE,146.75
2025-05-18,CHILE,146.75
2025-05-19,CHILE,146.0
2025-05-20,CHILE,146.02
2025-05-21,CHILE,146.02
2025-05-22,CHILE,145.85
2025-05-23,CHILE,146.0
2025-05-24,CHILE,146.0
2025-05-25,CHILE,146.0
2025-05-26,CHILE,144.75
2025-05-27,CHILE,144.72
2025-05-28,CHILE,144.49
2025-05-29,CHILE,142.4
2025-05-30,CHILE,139.2
2025-05-31,CHILE,139.2
2025-06-01,CHILE,139.2
2025-06-02,CHILE,141.45
2025-06-03,CHILE,142.21
2025-06-04,CHILE,142.39
2025-06-05,CHILE,140.64
2025-06-06,CHILE,142.97
2025-06-07,CHILE,142.97
2025-06-08,CHILE,142.97
2025-06-09,CHILE,141.71
2025-06-10,CHILE,141.25
2025-06-11,CHILE,144.76
2025-06-12,CHILE,144.4
2025-06-13,CHILE,142.3
2025-06-14,CHILE,142.3
2025-06-15,CHILE,142.3
2025-06-16,CHILE,140.51
2025-06-17,CHILE,139.35
2025-06-18,CHILE,139.2
2025-06-19,CHILE,141.08
2025-06-20,CHILE,141.08
2025-06-21,CHILE,141.08
2025-06-22,CHILE,141.08
2025-06-23,CHILE,137.55
2025-06-24,CHILE,138.0
2025-06-25,CHILE,137.9
2025-06-26,CHILE,138.4
2025-06-27,CHILE,139.4
2025-06-28,CHILE,139.4
2025-06-29,CHILE,139.4
2025-06-30,CHILE,140.9
2025-07-01,CHILE,141.0
2025-07-02,CHILE,140.44
2025-07-03,CHILE,140.3
2025-07-04,CHILE,139.8
2025-07-05,CHILE,139.8
2025-07-06,CHILE,139.8
2025-07-07,CHILE,138.7
2025-07-08,CHILE,138.2
2025-07-09,CHILE,138.5
2025-07-10,CHILE,139.48
2025-07-11,CHILE,138.0
2025-07-12,CHILE,138.0
2025-07-13,CHILE,138.0
2025-07-14,CHILE,137.1
2025-07-15,CHILE,136.3
2025-07-16,CHILE,136.3
2025-07-17,CHILE,137.08
2025-07-18,CHILE,137.49
2025-07-19,CHILE,137.49
2025-07-20,CHILE,137.49
2025-07-21,CHILE,135.5
2025-07-22,CHILE,135.0
2025-07-23,CHILE,134.96
2025-07-24,CHILE,134.35
2025-07-25,CHILE,133.5
2025-07-26,CHILE,133.5
2025-07-27,CHILE,133.5
2025-07-28,CHILE,133.0
2025-07-29,CHILE,136.49
2025-07-30,CHILE,134.1
2025-07-31,CHILE,133.98
2025-08-01,CHILE,134.19
2025-08-02,CHILE,134.19
2025-08-03,CHILE,134.19
2025-08-04,CHILE,135.9
2025-08-05,CHILE,135.51
2025-08-06,CHILE,135.5
2025-08-07,CHILE,137.5
2025-08-08,CHILE,140.15
2025-08-09,CHILE,140.15
2025-08-10,CHILE,140.15
2025-08-11,CHILE,139.0
2025-08-12,CHILE,139.2
2025-08-13,CHILE,141.5
2025-08-14,CHILE,140.1
2025-08-15,CHILE,140.1
2025-08-16,CHILE,140.1
2025-08-17,CHILE,140.1
2025-08-18,CHILE,141.1
2025-08-19,CHILE,139.48
2025-08-20,CHILE,138.55
2025-08-21,CHILE,138.81
2025-08-22,CHILE,139.35
2025-08-23,CHILE,139.35
2025-08-24,CHILE,139.35
2025-08-25,CHILE,138.9
2025-08-26,CHILE,137.8
2025-08-27,CHILE,137.5
2025-08-28,CHILE,138.11
2025-08-29,CHILE,138.54
2025-08-30,CHILE,138.54
2025-08-31,CHILE,138.54
2025-09-01,CHILE,138.7
2025-09-02,CHILE,140.1
2025-09-03,CHILE,142.5
2025-09-04,CHILE,144.9
2025-09-05,CHILE,146.98
2025-09-06,CHILE,146.98
2025-09-07,CHILE,146.98
2025-09-08,CHILE,145.98
2025-09-09,CHILE,146.0
2025-09-10,CHILE,144.6
2025-09-11,CHILE,148.2
2025-09-12,CHILE,143.79
2025-09-13,CHILE,143.79
2025-09-14,CHILE,143.79
2025-09-15,CHILE,143.5
2025-09-16,CHILE,142.49
2025-09-17,CHILE,142.5
2025-09-18,CHILE,142.5
2025-09-19,CHILE,142.5
2025-09-20,CHILE,142.5
2025-09-21,CHILE,142.5
2025-09-22,CHILE,143.25
2025-09-23,CHILE,146.5
2025-09-24,CHILE,146.0
2025-09-25,CHILE,145.18
2025-09-26,CHILE,144.0
2025-09-27,CHILE,144.0
2025-09-28,CHILE,144.0
2025-09-29,CHILE,146.0
2025-09-30,CHILE,145.99
2025-10-01,CHILE,146.99
2025-10-02,CHILE,144.1
2025-10-03,CHILE,147.5
2025-10-04,CHILE,147.5
2025-10-05,CHILE,147.5
2025-10-06,CHILE,147.0
2025-10-07,CHILE,144.75
2025-10-08,CHILE,147.19
2025-10-09,CHILE,148.21
2025-10-10,CHILE,146.0
2025-10-11,CHILE,146.0
2025-10-12,CHILE,146.0
2025-10-13,CHILE,147.17
2025-10-14,CHILE,151.0
2025-10-15,CHILE,154.88
2025-10-16,CHILE,157.78
2025-10-17,CHILE,157.6
2025-10-18,CHILE,157.6
2025-10-19,CHILE,157.6
2025-10-20,CHILE,157.92
2025-10-21,CHILE,157.05
2025-10-22,CHILE,156.32
2025-10-23,CHILE,158.17
2025-10-24,CHILE,159.39
2025-10-25,CHILE,159.39
2025-10-26,CHILE,159.39
2025-10-27,CHILE,160.3
2025-10-28,CHILE,162.3
2025-10-29,CHILE,162.74
2025-10-30,CHILE,165.41
2025-10-31,CHILE,165.41
2025-11-01,CHILE,165.41
2025-11-02,CHILE,165.41
2025-11-03,CHILE,168.65
2025-11-04,CHILE,165.81
2025-11-05,CHILE,169.0
2025-11-06,CHILE,170.0
2025-11-07,CHILE,171.99
2025-11-08,CHILE,171.99
2025-11-09,CHILE,171.99
2025-11-10,CHILE,170.02
2025-11-11,CHILE,171.59
2017-12-01,COLBUN,127.97
2017-12-02,COLBUN,127.97
2017-12-03,COLBUN,127.97
2017-12-04,COLBUN,128.1
2017-12-05,COLBUN,128.56
2017-12-06,COLBUN,128.04
2017-12-07,COLBUN,128.01
2017-12-08,COLBUN,128.01
2017-12-09,COLBUN,128.01
2017-12-10,COLBUN,128.01
2017-12-11,COLBUN,133.48
2017-12-12,COLBUN,133.99
2017-12-13,COLBUN,139.51
2017-12-14,COLBUN,139.54
2017-12-15,COLBUN,146.05
2017-12-16,COLBUN,146.05
2017-12-17,COLBUN,146.05
2017-12-18,COLBUN,145.53
2017-12-19,COLBUN,142.63
2017-12-20,COLBUN,138.64
2017-12-21,COLBUN,140.33
2017-12-22,COLBUN,140.0
2017-12-23,COLBUN,140.0
2017-12-24,COLBUN,140.0
2017-12-25,COLBUN,140.0
2017-12-26,COLBUN,136.65
2017-12-27,COLBUN,136.78
2017-12-28,COLBUN,141.63
2017-12-29,COLBUN,141.45
2017-12-30,COLBUN,141.45
2017-12-31,COLBUN,141.45
2018-01-01,COLBUN,141.45
2018-01-02,COLBUN,142.24
2018-01-03,COLBUN,144.9
2018-01-04,COLBUN,149.41
2018-01-05,COLBUN,150.5
2018-01-06,COLBUN,150.5
2018-01-07,COLBUN,150.5
2018-01-08,COLBUN,149.81
2018-01-09,COLBUN,146.37
2018-01-10,COLBUN,148.28
2018-01-11,COLBUN,148.64
2018-01-12,COLBUN,149.93
2018-01-13,COLBUN,149.93
2018-01-14,COLBUN,149.93
2018-01-15,COLBUN,149.89
2018-01-16,COLBUN,149.89
2018-01-17,COLBUN,152.28
2018-01-18,COLBUN,152.82
2018-01-19,COLBUN,148.99
2018-01-20,COLBUN,148.99
2018-01-21,COLBUN,148.99
2018-01-22,COLBUN,149.01
2018-01-23,COLBUN,147.57
2018-01-24,COLBUN,144.94
2018-01-25,COLBUN,143.91
2018-01-26,COLBUN,148.75
2018-01-27,COLBUN,148.75
2018-01-28,COLBUN,148.75
2018-01-29,COLBUN,148.63
2018-01-30,COLBUN,147.84
2018-01-31,COLBUN,149.58
2018-02-01,COLBUN,148.11
2018-02-02,COLBUN,149.54
2018-02-03,COLBUN,149.54
2018-02-04,COLBUN,149.54
2018-02-05,COLBUN,146.4
2018-02-06,COLBUN,145.74
2018-02-07,COLBUN,149.65
2018-02-08,COLBUN,146.75
2018-02-09,COLBUN,141.69
2018-02-10,COLBUN,141.69
2018-02-11,COLBUN,141.69
2018-02-12,COLBUN,143.04
2018-02-13,COLBUN,141.47
2018-02-14,COLBUN,138.64
2018-02-15,COLBUN,139.8
2018-02-16,COLBUN,138.4
2018-02-17,COLBUN,138.4
2018-02-18,COLBUN,138.4
2018-02-19,COLBUN,138.04
2018-02-20,COLBUN,140.38
2018-02-21,COLBUN,139.22
2018-02-22,COLBUN,144.14
2018-02-23,COLBUN,145.91
2018-02-24,COLBUN,145.91
2018-02-25,COLBUN,145.91
2018-02-26,COLBUN,142.69
2018-02-27,COLBUN,144.7
2018-02-28,COLBUN,144.56
2018-03-01,COLBUN,142.4
2018-03-02,COLBUN,144.54
2018-03-03,COLBUN,144.54
2018-03-04,COLBUN,144.54
2018-03-05,COLBUN,145.12
2018-03-06,COLBUN,142.96
2018-03-07,COLBUN,143.72
2018-03-08,COLBUN,143.45
2018-03-09,COLBUN,146.8
2018-03-10,COLBUN,146.8
2018-03-11,COLBUN,146.8
2018-03-12,COLBUN,147.23
2018-03-13,COLBUN,143.95
2018-03-14,COLBUN,145.18
2018-03-15,COLBUN,145.0
2018-03-16,COLBUN,143.7
2018-03-17,COLBUN,143.7
2018-03-18,COLBUN,143.7
2018-03-19,COLBUN,141.4
2018-03-20,COLBUN,142.14
2018-03-21,COLBUN,143.17
2018-03-22,COLBUN,142.73
2018-03-23,COLBUN,142.69
2018-03-24,COLBUN,142.69
2018-03-25,COLBUN,142.69
2018-03-26,COLBUN,138.37
2018-03-27,COLBUN,138.71
2018-03-28,COLBUN,139.31
2018-03-29,COLBUN,144.71
2018-03-30,COLBUN,144.71
2018-03-31,COLBUN,144.71
2018-04-01,COLBUN,144.71
2018-04-02,COLBUN,143.55
2018-04-03,COLBUN,142.98
2018-04-04,COLBUN,142.27
2018-04-05,COLBUN,143.69
2018-04-06,COLBUN,145.78
2018-04-07,COLBUN,145.78
2018-04-08,COLBUN,145.78
2018-04-09,COLBUN,145.06
2018-04-10,COLBUN,146.21
2018-04-11,COLBUN,146.72
2018-04-12,COLBUN,147.12
2018-04-13,COLBUN,147.55
2018-04-14,COLBUN,147.55
2018-04-15,COLBUN,147.55
2018-04-16,COLBUN,147.81
2018-04-17,COLBUN,147.98
2018-04-18,COLBUN,149.18
2018-04-19,COLBUN,150.68
2018-04-20,COLBUN,151.4
2018-04-21,COLBUN,151.4
2018-04-22,COLBUN,151.4
2018-04-23,COLBUN,152.79
2018-04-24,COLBUN,152.32
2018-04-25,COLBUN,150.47
2018-04-26,COLBUN,152.27
2018-04-27,COLBUN,153.28
2018-04-28,COLBUN,153.28
2018-04-29,COLBUN,153.28
2018-04-30,COLBUN,152.62
2018-05-01,COLBUN,152.62
2018-05-02,COLBUN,152.79
2018-05-03,COLBUN,140.99
2018-05-04,COLBUN,138.82
2018-05-05,COLBUN,138.82
2018-05-06,COLBUN,138.82
2018-05-07,COLBUN,140.81
2018-05-08,COLBUN,142.55
2018-05-09,COLBUN,145.0
2018-05-10,COLBUN,147.35
2018-05-11,COLBUN,146.95
2018-05-12,COLBUN,146.95
2018-05-13,COLBUN,146.95
2018-05-14,COLBUN,146.21
2018-05-15,COLBUN,145.1
2018-05-16,COLBUN,144.51
2018-05-17,COLBUN,142.43
2018-05-18,COLBUN,140.18
2018-05-19,COLBUN,140.18
2018-05-20,COLBUN,140.18
2018-05-21,COLBUN,140.18
2018-05-22,COLBUN,140.8
2018-05-23,COLBUN,138.8
2018-05-24,COLBUN,140.67
2018-05-25,COLBUN,140.58
2018-05-26,COLBUN,140.58
2018-05-27,COLBUN,140.58
2018-05-28,COLBUN,139.34
2018-05-29,COLBUN,140.05
2018-05-30,COLBUN,141.56
2018-05-31,COLBUN,142.32
2018-06-01,COLBUN,143.68
2018-06-02,COLBUN,143.68
2018-06-03,COLBUN,143.68
2018-06-04,COLBUN,145.06
2018-06-05,COLBUN,143.25
2018-06-06,COLBUN,142.7
2018-06-07,COLBUN,146.15
2018-06-08,COLBUN,147.23
2018-06-09,COLBUN,147.23
2018-06-10,COLBUN,147.23
2018-06-11,COLBUN,146.91
2018-06-12,COLBUN,144.91
2018-06-13,COLBUN,143.79
2018-06-14,COLBUN,145.12
2018-06-15,COLBUN,141.35
2018-06-16,COLBUN,141.35
2018-06-17,COLBUN,141.35
2018-06-18,COLBUN,141.42
2018-06-19,COLBUN,141.27
2018-06-20,COLBUN,141.26
2018-06-21,COLBUN,139.84
2018-06-22,COLBUN,139.2
2018-06-23,COLBUN,139.2
2018-06-24,COLBUN,139.2
2018-06-25,COLBUN,135.97
2018-06-26,COLBUN,137.99
2018-06-27,COLBUN,133.95
2018-06-28,COLBUN,131.87
2018-06-29,COLBUN,134.99
2018-06-30,COLBUN,134.99
2018-07-01,COLBUN,134.99
2018-07-02,COLBUN,134.99
2018-07-03,COLBUN,138.53
2018-07-04,COLBUN,136.0
2018-07-05,COLBUN,137.82
2018-07-06,COLBUN,141.02
2018-07-07,COLBUN,141.02
2018-07-08,COLBUN,141.02
2018-07-09,COLBUN,144.44
2018-07-10,COLBUN,146.44
2018-07-11,COLBUN,145.2
2018-07-12,COLBUN,144.73
2018-07-13,COLBUN,146.43
2018-07-14,COLBUN,146.43
2018-07-15,COLBUN,146.43
2018-07-16,COLBUN,146.43
2018-07-17,COLBUN,144.65
2018-07-18,COLBUN,144.87
2018-07-19,COLBUN,145.18
2018-07-20,COLBUN,147.57
2018-07-21,COLBUN,147.57
2018-07-22,COLBUN,147.57
2018-07-23,COLBUN,146.22
2018-07-24,COLBUN,146.4
2018-07-25,COLBUN,142.73
2018-07-26,COLBUN,142.62
2018-07-27,COLBUN,139.53
2018-07-28,COLBUN,139.53
2018-07-29,COLBUN,139.53
2018-07-30,COLBUN,142.91
2018-07-31,COLBUN,142.31
2018-08-01,COLBUN,143.49
2018-08-02,COLBUN,142.14
2018-08-03,COLBUN,144.26
2018-08-04,COLBUN,144.26
2018-08-05,COLBUN,144.26
2018-08-06,COLBUN,141.86
2018-08-07,COLBUN,141.71
2018-08-08,COLBUN,144.16
2018-08-09,COLBUN,144.04
2018-08-10,COLBUN,143.97
2018-08-11,COLBUN,143.97
2018-08-12,COLBUN,143.97
2018-08-13,COLBUN,141.54
2018-08-14,COLBUN,141.68
2018-08-15,COLBUN,141.68
2018-08-16,COLBUN,142.1
2018-08-17,COLBUN,141.06
2018-08-18,COLBUN,141.06
2018-08-19,COLBUN,141.06
2018-08-20,COLBUN,141.1
2018-08-21,COLBUN,142.81
2018-08-22,COLBUN,143.71
2018-08-23,COLBUN,142.07
2018-08-24,COLBUN,142.26
2018-08-25,COLBUN,142.26
2018-08-26,COLBUN,142.26
2018-08-27,COLBUN,142.68
2018-08-28,COLBUN,143.32
2018-08-29,COLBUN,143.23
2018-08-30,COLBUN,143.2
2018-08-31,COLBUN,143.43
2018-09-01,COLBUN,143.43
2018-09-02,COLBUN,143.43
2018-09-03,COLBUN,143.4
2018-09-04,COLBUN,142.07
2018-09-05,COLBUN,140.45
2018-09-06,COLBUN,140.62
2018-09-07,COLBUN,142.39
2018-09-08,COLBUN,142.39
2018-09-09,COLBUN,142.39
2018-09-10,COLBUN,141.93
2018-09-11,COLBUN,142.91
2018-09-12,COLBUN,143.97
2018-09-13,COLBUN,144.99
2018-09-14,COLBUN,144.85
2018-09-15,COLBUN,144.85
2018-09-16,COLBUN,144.85
2018-09-17,COLBUN,144.85
2018-09-18,COLBUN,144.85
2018-09-19,COLBUN,144.85
2018-09-20,COLBUN,144.95
2018-09-21,COLBUN,143.54
2018-09-22,COLBUN,143.54
2018-09-23,COLBUN,143.54
2018-09-24,COLBUN,142.52
2018-09-25,COLBUN,140.48
