Date,Date_quarter,Holding,HoldingValue,NetDebt,eqy_shares_total,NAV,NAV_PS,Price,stale,Discount
2023-12-20,2023Q4,IAM,856075.0438684517,-1638.7290000000066,1001.881905,857713.7728684518,856.1026689751941,722.0,False,0.15664320861856784
2023-12-21,2023Q4,IAM,882869.6882269909,-1638.7290000000066,1001.881905,884508.4172269909,882.8469830753066,721.92,False,0.1822818519634446
2023-12-22,2023Q4,IAM,892129.37588706,-1638.7290000000066,1001.881905,893768.10488706,892.0892776150698,721.0,False,0.1917849277064102
2023-12-26,2023Q4,IAM,885976.759501632,-1638.7290000000066,1001.881905,887615.488501632,885.9482181202105,710.61,False,0.19791023282629328
2023-12-27,2023Q4,IAM,889022.3046124189,-1638.7290000000066,1001.881905,890661.0336124189,888.9880425701659,727.04,False,0.18217122707517608
2023-12-28,2023Q4,IAM,882900.451308918,-1638.7290000000066,1001.881905,884539.180308918,882.8776883727809,734.53,False,0.16802745196358781
2023-12-29,2023Q4,IAM,875517.3116464044,-1638.7290000000066,1001.881905,877156.0406464045,875.5084169789498,734.24,False,0.16135586390638468
2024-01-02,2024Q1,IAM,882900.451308918,-944.0639999999985,1001.881905,883844.515308918,882.1843282107366,722.7,False,0.180783452064044
2024-01-03,2024Q1,IAM,882900.451308918,-944.0639999999985,1001.881905,883844.515308918,882.1843282107366,712.0,False,0.192912436515289
2024-01-04,2024Q1,IAM,882900.451308918,-944.0639999999985,1001.881905,883844.515308918,882.1843282107366,693.85,False,0.21348636808445676
2024-01-05,2024Q1,IAM,882869.6882269909,-944.0639999999985,1001.881905,883813.7522269909,882.1536229132623,701.88,False,0.20435626882982005
2024-01-08,2024Q1,IAM,879639.5646246412,-944.0639999999985,1001.881905,880583.6286246412,878.9295666784612,690.06,False,0.2148858951146827
2024-01-09,2024Q1,IAM,882900.451308918,-944.0639999999985,1001.881905,883844.515308918,882.1843282107366,699.99,False,0.20652637139934993
2024-01-10,2024Q1,IAM,876717.0718415629,-944.0639999999985,1001.881905,877661.1358415629,876.012563418403,697.99,False,0.203219189829559
2024-01-11,2024Q1,IAM,872071.8464705647,-944.0639999999985,1001.881905,873015.9104705647,871.3760634997842,698.89,False,0.1979467542486918
2024-01-12,2024Q1,IAM,870595.218538062,-944.0639999999985,1001.881905,871539.282538062,869.9022092210179,699.6,False,0.1957716711324604
2024-01-15,2024Q1,IAM,876717.0718415629,-944.0639999999985,1001.881905,877661.1358415629,876.012563418403,706.99,False,0.1929453645719852
2024-01-16,2024Q1,IAM,879824.143116204,-944.0639999999985,1001.881905,880768.207116204,879.1137984633069,706.84,False,0.1959630240868041
2024-01-17,2024Q1,IAM,870072.2461453006,-944.0639999999985,1001.881905,871016.3101453006,869.3802191639548,705.0,False,0.18907747788652496
2024-01-18,2024Q1,IAM,861212.4785502843,-944.0639999999985,1001.881905,862156.5425502843,860.5370934913575,702.28,False,0.1839050224427623
2024-01-19,2024Q1,IAM,842939.207885563,-944.0639999999985,1001.881905,843883.271885563,842.2981467916252,710.65,False,0.1562963747374757
2024-01-22,2024Q1,IAM,850999.1353504738,-944.0639999999985,1001.881905,851943.1993504738,850.342934729891,714.78,False,0.15942148654760357
2024-01-23,2024Q1,IAM,867518.910345348,-944.0639999999985,1001.881905,868462.974345348,866.8316794735882,718.72,False,0.17086555900164357
2024-01-24,2024Q1,IAM,876747.83492349,-944.0639999999985,1001.881905,877691.89892349,876.0432687158773,718.97,False,0.17929852819498127
2024-01-25,2024Q1,IAM,869672.3260802478,-944.0639999999985,1001.881905,870616.3900802478,868.981050296789,725.0,False,0.165689516759444
2024-01-26,2024Q1,IAM,873548.4744030673,-944.0639999999985,1001.881905,874492.5384030673,872.8499177785503,725.39,False,0.16894074774486278
2024-01-29,2024Q1,IAM,873671.5267307761,-944.0639999999985,1001.881905,874615.5907307761,872.9727389684477,734.0,False,0.15919482105783223
2024-01-30,2024Q1,IAM,867518.910345348,-944.0639999999985,1001.881905,868462.974345348,866.8316794735882,716.23,False,0.17373808899675425
2024-01-31,2024Q1,IAM,867518.910345348,-944.0639999999985,1001.881905,868462.974345348,866.8316794735882,729.97,False,0.15788726083096305
2024-02-01,2024Q1,IAM,861643.1616972642,-944.0639999999985,1001.881905,862587.2256972642,860.9669676559976,726.15,False,0.15658785147476673
2024-02-02,2024Q1,IAM,858289.9857672061,-944.0639999999985,1001.881905,859234.0497672061,857.6200902312994,724.11,False,0.15567509641161958
2024-02-05,2024Q1,IAM,849983.9536468782,-944.0639999999985,1001.881905,850928.0176468783,849.3296599132393,716.22,False,0.1567231973587696
2024-02-06,2024Q1,IAM,852137.369381778,-944.0639999999985,1001.881905,853081.433381778,851.4790307364399,717.49,False,0.1573603411237896
2024-02-07,2024Q1,IAM,867211.2795260765,-944.0639999999985,1001.881905,868155.3435260765,866.5246264988452,718.0,False,0.17140266064791776
2024-02-08,2024Q1,IAM,867518.910345348,-944.0639999999985,1001.881905,868462.974345348,866.8316794735882,728.37,False,0.15973306323745984
2024-02-09,2024Q1,IAM,876686.3087596358,-944.0639999999985,1001.881905,877630.3727596358,875.9818581209288,737.83,False,0.1577108667721483
2024-02-12,2024Q1,IAM,885976.759501632,-944.0639999999985,1001.881905,886920.823501632,885.2548579581662,738.65,False,0.1656075158924395
2024-02-13,2024Q1,IAM,887361.0981883532,-944.0639999999985,1001.881905,888305.1621883532,886.6365963445096,740.0,False,0.16538522879505957
2024-02-14,2024Q1,IAM,887207.2827787176,-944.0639999999985,1001.881905,888151.3467787176,886.4830698571382,739.53,False,0.1657708701428675
2024-02-15,2024Q1,IAM,887514.9135979889,-944.0639999999985,1001.881905,888458.9775979889,886.790122831881,744.0,False,0.16101907221958467
2024-02-16,2024Q1,IAM,901358.300465202,-944.0639999999985,1001.881905,902302.364465202,900.6075066953146,748.0,False,0.16944951664381736
2024-02-19,2024Q1,IAM,895205.684079774,-944.0639999999985,1001.881905,896149.748079774,894.4664472004553,746.22,False,0.16573729251046165
2024-02-20,2024Q1,IAM,870595.218538062,-944.0639999999985,1001.881905,871539.282538062,869.9022092210179,730.01,False,0.16081371875844397
2024-02-21,2024Q1,IAM,882900.451308918,-944.0639999999985,1001.881905,883844.515308918,882.1843282107366,733.65,False,0.16837108012562052
2024-02-22,2024Q1,IAM,879516.5122969325,-944.0639999999985,1001.881905,880460.5762969325,878.8067454885639,730.0,False,0.1693281785244335
2024-02-23,2024Q1,IAM,870656.7447019162,-944.0639999999985,1001.881905,871600.8087019162,869.9636198159665,731.0,False,0.1597349781653663
2024-02-26,2024Q1,IAM,870595.218538062,-944.0639999999985,1001.881905,871539.282538062,869.9022092210179,733.0,False,0.157376550800591
2024-02-27,2024Q1,IAM,876132.5732849473,-944.0639999999985,1001.881905,877076.6372849473,875.4291627663915,735.0,False,0.16041179428228058
2024-02-28,2024Q1,IAM,888837.7261208561,-944.0639999999985,1001.881905,889781.7901208561,888.1104506232759,741.0,False,0.16564431881196062
2024-02-29,2024Q1,IAM,873671.5267307761,-944.0639999999985,1001.881905,874615.5907307761,872.9727389684477,725.0,False,0.1695044213445891
2024-03-01,2024Q1,IAM,879824.143116204,-944.0639999999985,1001.881905,880768.207116204,879.1137984633069,740.0,False,0.1582432202821502
2024-03-04,2024Q1,IAM,856782.5947527761,-944.0639999999985,1001.881905,857726.6587527761,856.1155306550587,744.0,False,0.13095841231763805
2024-03-05,2024Q1,IAM,867518.910345348,-944.0639999999985,1001.881905,868462.974345348,866.8316794735882,742.0,False,0.14400913398711535
2024-03-06,2024Q1,IAM,859797.3767816358,-944.0639999999985,1001.881905,860741.4407816358,859.1246498075398,739.0,False,0.13982214319476216
2024-03-07,2024Q1,IAM,853675.5234781349,-944.0639999999985,1001.881905,854619.5874781349,853.0142956101547,729.33,False,0.14499674418901054
2024-03-08,2024Q1,IAM,861304.7677960658,-944.0639999999985,1001.881905,862248.8317960658,860.6292093837804,734.0,False,0.1471356165966622
2024-03-11,2024Q1,IAM,856751.831670849,-944.0639999999985,1001.881905,857695.895670849,856.0848253575845,735.61,False,0.14072767299345879
2024-03-12,2024Q1,IAM,850599.215285421,-944.0639999999985,1001.881905,851543.279285421,849.9437658627252,725.1,False,0.14688473623428955
2024-03-13,2024Q1,IAM,852906.4464299565,-944.0639999999985,1001.881905,853850.5104299565,852.2466631732974,730.0,False,0.14344047146880945
2024-03-14,2024Q1,IAM,855213.6775744921,-944.0639999999985,1001.881905,856157.7415744921,854.5495604838698,728.74,False,0.14722324637629314
2024-03-15,2024Q1,IAM,865673.1254297196,-944.0639999999985,1001.881905,866617.1894297196,864.9893616251305,740.0,False,0.14449814896023938
2024-03-18,2024Q1,IAM,861366.29395992,-944.0639999999985,1001.881905,862310.35795992,860.6906199787289,728.8,False,0.1532381286808825
2024-03-19,2024Q1,IAM,875117.3915813516,-944.0639999999985,1001.881905,876061.4555813516,874.4158879497396,729.99,False,0.16516841692844564
2024-03-20,2024Q1,IAM,879793.3800342769,-944.0639999999985,1001.881905,880737.4440342769,879.0830931658327,732.0,False,0.16731420989584034
2024-03-21,2024Q1,IAM,870902.8493573335,-944.0639999999985,1001.881905,871846.9133573335,870.2092621957611,740.0,False,0.1496298279648388
2024-03-22,2024Q1,IAM,860289.58609247,-944.0639999999985,1001.881905,861233.65009247,859.6159345671284,740.0,False,0.1391504388845033
2024-03-25,2024Q1,IAM,848599.614960157,-944.0639999999985,1001.881905,849543.678960157,847.9479215268959,740.0,False,0.12730489548522583
2024-03-26,2024Q1,IAM,858259.2226852789,-944.0639999999985,1001.881905,859203.2866852789,857.589384933825,746.16,False,0.12993326047572684
2024-03-27,2024Q1,IAM,873671.5267307761,-944.0639999999985,1001.881905,874615.5907307761,872.9727389684477,735.1,False,0.15793475880056196
2024-03-28,2024Q1,IAM,879824.143116204,-944.0639999999985,1001.881905,880768.207116204,879.1137984633069,735.34,False,0.16354401297604915
2024-04-01,2024Q2,IAM,872133.372634419,-2009.3179999999993,1001.881905,874142.690634419,872.5007271534853,739.0,False,0.1530093018822214
2024-04-02,2024Q2,IAM,872133.372634419,-2009.3179999999993,1001.881905,874142.690634419,872.5007271534853,739.8,False,0.1520923972022563
2024-04-03,2024Q2,IAM,873610.0005669217,-2009.3179999999993,1001.881905,875619.3185669216,873.9745814322514,734.99,False,0.1590258851744708
2024-04-04,2024Q2,IAM,859212.8782250202,-2009.3179999999993,1001.881905,861222.1962250202,859.6045022142807,740.0,False,0.13913898997293284
2024-04-05,2024Q2,IAM,856751.831670849,-2009.3179999999993,1001.881905,858761.149670849,857.148078416337,739.96,False,0.13671859199970804
2024-04-08,2024Q2,IAM,846292.3838156215,-2009.3179999999993,1001.881905,848301.7018156215,846.7082772750762,731.69,False,0.13584168285827358
2024-04-09,2024Q2,IAM,852137.369381778,-2009.3179999999993,1001.881905,854146.6873817779,852.5422837951924,743.15,False,0.1283130301856933
2024-04-10,2024Q2,IAM,862904.448056277,-2009.3179999999993,1001.881905,864913.766056277,863.2891379111962,744.76,False,0.13729946631552425
2024-04-11,2024Q2,IAM,867518.910345348,-2009.3179999999993,1001.881905,869528.2283453479,867.8949325323407,757.99,False,0.1266339143283859
2024-04-12,2024Q2,IAM,867488.1472634209,-2009.3179999999993,1001.881905,869497.4652634208,867.8642272348665,755.0,False,0.13004825373949014
2024-04-15,2024Q2,IAM,855213.6775744921,-2009.3179999999993,1001.881905,857222.995574492,855.6128135426221,747.99,False,0.1257844808296117
2024-04-16,2024Q2,IAM,852106.6062998509,-2009.3179999999993,1001.881905,854115.9242998508,852.5115784977181,732.0,False,0.14136063548847233
2024-04-17,2024Q2,IAM,841493.3430349876,-2009.3179999999993,1001.881905,843502.6610349875,841.9182508690858,733.0,False,0.12936915283241923
2024-04-18,2024Q2,IAM,841462.5799530603,-2009.3179999999993,1001.881905,843471.8979530602,841.8875455716113,730.0,False,0.13290082049573937
2024-04-19,2024Q2,IAM,815283.1972330642,-2009.3179999999993,1001.881905,817292.5152330642,815.757337420985,719.23,False,0.1183284942629581
2024-04-22,2024Q2,IAM,841370.290707279,-2009.3179999999993,1001.881905,843379.608707279,841.7954296791886,720.0,False,0.14468530641180277
2024-04-23,2024Q2,IAM,825404.2511870933,-2009.3179999999993,1001.881905,827413.5691870933,825.8593802900286,720.65,False,0.1273938188521644
2024-04-24,2024Q2,IAM,818605.6100811955,-2009.3179999999993,1001.881905,820614.9280811955,819.0735095482091,720.0,False,0.12095801951018637
2024-04-25,2024Q2,IAM,830572.4489508528,-2009.3179999999993,1001.881905,832581.7669508528,831.0178702657105,718.0,False,0.13599932601879428
2024-04-26,2024Q2,IAM,824450.595647352,-2009.3179999999993,1001.881905,826459.913647352,824.9075160683254,730.0,False,0.11505231097987045
2024-04-29,2024Q2,IAM,833679.5202254939,-2009.3179999999993,1001.881905,835688.8382254939,834.1191053106144,739.99,False,0.11284851852849243
2024-04-30,2024Q2,IAM,842908.444803636,-2009.3179999999993,1001.881905,844917.762803636,843.3306945529034,742.0,False,0.12015534974287223
2024-05-02,2024Q2,IAM,851768.2123986523,-2009.3179999999993,1001.881905,853777.5303986523,852.1738202255009,750.66,False,0.11912337344350532
2024-05-03,2024Q2,IAM,865365.4946104483,-2009.3179999999993,1001.881905,867374.8126104482,865.74556170914,759.0,False,0.12329899964881685
2024-05-06,2024Q2,IAM,855275.2037383462,-2009.3179999999993,1001.881905,857284.5217383462,855.6742241375706,754.74,False,0.11795870588400814
2024-05-07,2024Q2,IAM,858289.9857672061,-2009.3179999999993,1001.881905,860299.303767206,858.6833432900518,752.0,False,0.12424061107473416
2024-05-08,2024Q2,IAM,861366.29395992,-2009.3179999999993,1001.881905,863375.6119599199,861.7538730374813,749.86,False,0.12984435177886866
2024-05-09,2024Q2,IAM,867518.910345348,-2009.3179999999993,1001.881905,869528.2283453479,867.8949325323407,750.0,False,0.13584009781961426
2024-05-10,2024Q2,IAM,870902.8493573335,-2009.3179999999993,1001.881905,872912.1673573335,871.2725152545135,750.17,False,0.13899499081425448
2024-05-13,2024Q2,IAM,830572.4489508528,-2009.3179999999993,1001.881905,832581.7669508528,831.0178702657105,761.13,False,0.08409911840206818
2024-05-14,2024Q2,IAM,824450.595647352,-2009.3179999999993,1001.881905,826459.913647352,824.9075160683254,750.0,False,0.09080716881493534
2024-05-15,2024Q2,IAM,824019.912500372,-2009.3179999999993,1001.881905,826029.230500372,824.4776419036853,760.0,False,0.07820423335532667
2024-05-16,2024Q2,IAM,824450.595647352,-2009.3179999999993,1001.881905,826459.913647352,824.9075160683254,764.0,False,0.07383556929948087
2024-05-17,2024Q2,IAM,826234.854399126,-2009.3179999999993,1001.881905,828244.172399126,826.6884233218345,722.9,False,0.1255472078643457
2024-05-20,2024Q2,IAM,837801.7732037307,-2009.3179999999993,1001.881905,839811.0912037307,838.2336151721702,731.36,False,0.12749860329834029
2024-05-22,2024Q2,IAM,839832.136610922,-2009.3179999999993,1001.881905,841841.454610922,840.2601648054738,740.0,False,0.1193203831442905
2024-05-23,2024Q2,IAM,842939.207885563,-2009.3179999999993,1001.881905,844948.525885563,843.3613998503776,733.5,False,0.13026609929013622
2024-05-24,2024Q2,IAM,849061.0611890639,-2009.3179999999993,1001.881905,851070.3791890639,849.4717540477627,735.41,False,0.1342737454238525
2024-05-27,2024Q2,IAM,849061.0611890639,-2009.3179999999993,1001.881905,851070.3791890639,849.4717540477627,741.03,False,0.12765786917697264
2024-05-28,2024Q2,IAM,836755.8284182079,-2009.3179999999993,1001.881905,838765.1464182079,837.189635058044,710.0,False,0.15192452191459072
2024-05-29,2024Q2,IAM,836755.8284182079,-2009.3179999999993,1001.881905,838765.1464182079,837.189635058044,733.78,False,0.12351996576125124
2024-05-30,2024Q2,IAM,836755.8284182079,-2009.3179999999993,1001.881905,838765.1464182079,837.189635058044,730.0,False,0.12803507182767782
2024-05-31,2024Q2,IAM,836755.8284182079,-2009.3179999999993,1001.881905,838765.1464182079,837.189635058044,739.0,False,0.11728481928856693
2024-06-03,2024Q2,IAM,836755.8284182079,-2009.3179999999993,1001.881905,838765.1464182079,837.189635058044,738.83,False,0.11748787961430562
2024-06-04,2024Q2,IAM,836755.8284182079,-2009.3179999999993,1001.881905,838765.1464182079,837.189635058044,728.55,False,0.12976705695897905
2024-06-05,2024Q2,IAM,836755.8284182079,-2009.3179999999993,1001.881905,838765.1464182079,837.189635058044,723.86,False,0.13536913300436004
2024-06-06,2024Q2,IAM,836725.0653362809,-2009.3179999999993,1001.881905,838734.3833362808,837.1589297605698,726.01,False,0.13276921001411135
2024-06-07,2024Q2,IAM,827526.903840066,-2009.3179999999993,1001.881905,829536.221840066,827.9780458157552,711.01,False,0.14126950153673923
2024-06-10,2024Q2,IAM,818297.9792619239,-2009.3179999999993,1001.881905,820307.2972619239,818.766456573466,711.92,False,0.13049686600574484
2024-06-11,2024Q2,IAM,809069.054683782,-2009.3179999999993,1001.881905,811078.372683782,809.5548673311772,724.97,False,0.1044831805039037
2024-06-12,2024Q2,IAM,809069.054683782,-2009.3179999999993,1001.881905,811078.372683782,809.5548673311772,720.41,False,0.11011590557790985
2024-06-13,2024Q2,IAM,799840.1301056399,-2009.3179999999993,1001.881905,801849.4481056399,800.343278088888,722.5,False,0.09726236256368304
2024-06-14,2024Q2,IAM,802516.5182333011,-2009.3179999999993,1001.881905,804525.8362333011,803.0146389691519,720.0,False,0.103378736750951
2024-06-17,2024Q2,IAM,799532.4992863686,-2009.3179999999993,1001.881905,801541.8172863686,800.0362251141452,719.0,False,0.1012906948089548
2024-06-18,2024Q2,IAM,799840.1301056399,-2009.3179999999993,1001.881905,801849.4481056399,800.343278088888,712.12,False,0.11023179741017297
2024-06-19,2024Q2,IAM,799840.1301056399,-2009.3179999999993,1001.881905,801849.4481056399,800.343278088888,707.42,False,0.11610427754297681
2024-06-21,2024Q2,IAM,799840.1301056399,-2009.3179999999993,1001.881905,801849.4481056399,800.343278088888,705.0,False,0.11912798007944159
2024-06-24,2024Q2,IAM,799747.8408598587,-2009.3179999999993,1001.881905,801757.1588598586,800.2511621964653,705.0,False,0.11902658402273047
2024-06-25,2024Q2,IAM,796763.8219129259,-2009.3179999999993,1001.881905,798773.1399129259,797.2727483414584,704.0,False,0.11698976107673409
2024-06-26,2024Q2,IAM,799594.0254502229,-2009.3179999999993,1001.881905,801603.3434502229,800.0976357090938,700.0,False,0.12510677602538012
2024-06-27,2024Q2,IAM,795656.3509635489,-2009.3179999999993,1001.881905,797665.6689635488,796.1673576323838,695.0,False,0.12706795457330966
2024-06-28,2024Q2,IAM,790611.205527498,-2009.3179999999993,1001.881905,792620.523527498,791.1316888465992,699.49,False,0.11583620039314158
2024-07-01,2024Q3,IAM,793687.513720212,-1622.4609999999957,1001.881905,795309.974720212,793.8160882546453,691.09,False,0.12940791925810924
2024-07-02,2024Q3,IAM,784489.3522239971,-1622.4609999999957,1001.881905,786111.8132239971,784.6352043098304,682.72,False,0.12988864602305938
2024-07-03,2024Q3,IAM,787596.4234986382,-1622.4609999999957,1001.881905,789218.8844986382,787.7364393547343,690.01,False,0.12405981807162036
2024-07-04,2024Q3,IAM,789073.051431141,-1622.4609999999957,1001.881905,790695.512431141,789.2102936335007,680.0,False,0.13837920578899154
2024-07-05,2024Q3,IAM,795410.2463081318,-1622.4609999999957,1001.881905,797032.7073081319,795.5355849132058,685.67,False,0.13810266567169627
2024-07-08,2024Q3,IAM,797132.9788960516,-1622.4609999999957,1001.881905,798755.4398960517,797.2550815717664,690.0,False,0.13453044583963758
2024-07-09,2024Q3,IAM,799840.1301056399,-1622.4609999999957,1001.881905,801462.5911056399,799.9571477495044,690.53,False,0.1367912619536591
2024-07-10,2024Q3,IAM,809069.054683782,-1622.4609999999957,1001.881905,810691.515683782,809.1687369917936,684.23,False,0.15440381131909786
2024-07-11,2024Q3,IAM,832602.8123580441,-1622.4609999999957,1001.881905,834225.2733580441,832.6582895596304,710.0,False,0.14730927572281893
2024-07-12,2024Q3,IAM,836755.8284182079,-1622.4609999999957,1001.881905,838378.289418208,836.8035047186604,700.0,False,0.16348342704976448
2024-07-15,2024Q3,IAM,836786.5915001351,-1622.4609999999957,1001.881905,838409.0525001351,836.8342100161348,717.21,False,0.14294851785974227
2024-07-17,2024Q3,IAM,838355.5086784193,-1622.4609999999957,1001.881905,839977.9696784193,838.4001801873239,719.92,False,0.14131697843964197
2024-07-18,2024Q3,IAM,845984.7529963499,-1622.4609999999957,1001.881905,847607.21399635,846.0150939609495,725.0,False,0.14304129420950418
2024-07-19,2024Q3,IAM,849368.6920083355,-1622.4609999999957,1001.881905,850991.1530083355,849.3926766831222,711.0,False,0.1629313278559753
2024-07-22,2024Q3,IAM,852137.369381778,-1622.4609999999957,1001.881905,853759.830381778,852.1561534558087,713.2,False,0.16306419063253852
2024-07-23,2024Q3,IAM,852106.6062998509,-1622.4609999999957,1001.881905,853729.0672998509,852.1254481583345,720.0,False,0.155053986996741
2024-07-24,2024Q3,IAM,852137.369381778,-1622.4609999999957,1001.881905,853759.830381778,852.1561534558087,711.0,False,0.16564587708880385
2024-07-25,2024Q3,IAM,850599.215285421,-1622.4609999999957,1001.881905,852221.676285421,850.6208885820939,700.0,False,0.1770717020988809
2024-07-26,2024Q3,IAM,849891.6644010966,-1622.4609999999957,1001.881905,851514.1254010967,849.914666740185,690.0,False,0.18815379119592268
2024-07-29,2024Q3,IAM,853675.5234781349,-1622.4609999999957,1001.881905,855297.9844781349,853.6914183295235,694.9,False,0.18600563964932615
2024-07-30,2024Q3,IAM,853675.5234781349,-1622.4609999999957,1001.881905,855297.9844781349,853.6914183295235,686.0,False,0.19643095236643793
2024-07-31,2024Q3,IAM,861058.6631406485,-1622.4609999999957,1001.881905,862681.1241406485,861.0606897233547,688.05,False,0.20092740475580229
2024-08-01,2024Q3,IAM,856751.831670849,-1622.4609999999957,1001.881905,858374.292670849,856.7619480769533,700.0,False,0.18297025028809188
2024-08-02,2024Q3,IAM,852106.6062998509,-1622.4609999999957,1001.881905,853729.0672998509,852.1254481583345,700.0,False,0.17852470958016486
2024-08-05,2024Q3,IAM,824450.595647352,-1622.4609999999957,1001.881905,826073.0566473521,824.5213857289418,678.0,False,0.1777047730537703
2024-08-06,2024Q3,IAM,838293.982514565,-1622.4609999999957,1001.881905,839916.443514565,838.3387695923753,695.0,False,0.1709795309383948
2024-08-07,2024Q3,IAM,836755.8284182079,-1622.4609999999957,1001.881905,838378.289418208,836.8035047186604,700.0,False,0.16348342704976448
2024-08-08,2024Q3,IAM,825527.3035148019,-1622.4609999999957,1001.881905,827149.7645148019,825.5960711405422,700.0,False,0.1521277480972434
2024-08-09,2024Q3,IAM,821681.9182739095,-1622.4609999999957,1001.881905,823304.3792739095,821.7579089562552,699.99,False,0.14817978339985438
2024-08-12,2024Q3,IAM,821374.287454638,-1622.4609999999957,1001.881905,822996.7484546381,821.4508559815122,700.0,False,0.14784920497331078
2024-08-13,2024Q3,IAM,834910.0435025796,-1622.4609999999957,1001.881905,836532.5045025796,834.9611868702026,703.15,False,0.15786504683443814
2024-08-14,2024Q3,IAM,833679.5202254939,-1622.4609999999957,1001.881905,835301.981225494,833.7329749712308,708.52,False,0.15018354644729204
2024-08-16,2024Q3,IAM,821374.287454638,-1622.4609999999957,1001.881905,822996.7484546381,821.4508559815122,709.03,False,0.13685645971746652
2024-08-19,2024Q3,IAM,837278.8008109694,-1622.4609999999957,1001.881905,838901.2618109694,837.3254947757235,712.09,False,0.14956608338943223
2024-08-20,2024Q3,IAM,838663.1394976906,-1622.4609999999957,1001.881905,840285.6004976906,838.7072331620668,714.43,False,0.14817713291147006
2024-08-21,2024Q3,IAM,852137.369381778,-1622.4609999999957,1001.881905,853759.830381778,852.1561534558087,722.44,False,0.1522211075162242
2024-08-22,2024Q3,IAM,853060.2618395922,-1622.4609999999957,1001.881905,854682.7228395923,853.0773123800377,726.15,False,0.14878758412401993
2024-08-23,2024Q3,IAM,858597.6165864774,-1622.4609999999957,1001.881905,860220.0775864774,858.604265925411,725.54,False,0.15497741067241644
2024-08-26,2024Q3,IAM,855521.3083937634,-1622.4609999999957,1001.881905,857143.7693937634,855.5337361779814,725.0,False,0.1525757905949202
2024-08-27,2024Q3,IAM,851983.5539721423,-1622.4609999999957,1001.881905,853606.0149721423,852.0026269684373,730.0,False,0.14319513004618578
2024-08-28,2024Q3,IAM,840139.7674301934,-1622.4609999999957,1001.881905,841762.2284301934,840.181087440833,726.99,False,0.13472225111090008
2024-08-29,2024Q3,IAM,839370.690382015,-1622.4609999999957,1001.881905,840993.151382015,839.4134550039757,725.0,False,0.13630166912613262
2024-08-30,2024Q3,IAM,852137.369381778,-1622.4609999999957,1001.881905,853759.830381778,852.1561534558087,731.0,False,0.14217600021366472
2024-09-02,2024Q3,IAM,851214.4769239636,-1622.4609999999957,1001.881905,852836.9379239636,851.2349945315797,722.45,False,0.1512919409550918
2024-09-03,2024Q3,IAM,830633.9751147071,-1622.4609999999957,1001.881905,832256.4361147071,830.6931505212755,701.0,False,0.1561264233849654
2024-09-04,2024Q3,IAM,842908.444803636,-1622.4609999999957,1001.881905,844530.9058036361,842.9445642135198,708.39,False,0.1596244521003125
2024-09-05,2024Q3,IAM,836202.0929435194,-1622.4609999999957,1001.881905,837824.5539435194,836.250809364123,710.15,False,0.15079304910928437
2024-09-06,2024Q3,IAM,836140.5667796652,-1622.4609999999957,1001.881905,837763.0277796652,836.1893987691745,700.0,False,0.16286908082025187
2024-09-09,2024Q3,IAM,833648.7571435669,-1622.4609999999957,1001.881905,835271.2181435669,833.7022696737565,695.01,False,0.16635707340466932
2024-09-10,2024Q3,IAM,817528.9022137454,-1622.4609999999957,1001.881905,819151.3632137454,817.612693797225,697.0,False,0.14751812772997142
2024-09-11,2024Q3,IAM,819836.1333582809,-1622.4609999999957,1001.881905,821458.5943582809,819.9155911077972,699.19,False,0.14724148731539977
2024-09-12,2024Q3,IAM,836232.8560254466,-1622.4609999999957,1001.881905,837855.3170254466,836.2815146615974,700.0,False,0.16296129027405792
2024-09-13,2024Q3,IAM,849061.0611890639,-1622.4609999999957,1001.881905,850683.522189064,849.0856237083791,705.0,False,0.1696950456881905
2024-09-16,2024Q3,IAM,845953.9899144229,-1622.4609999999957,1001.881905,847576.4509144229,845.9843886634752,702.49,False,0.16961824660875147
2024-09-17,2024Q3,IAM,858289.9857672061,-1622.4609999999957,1001.881905,859912.4467672061,858.2972129506682,696.05,False,0.18903383408748597
2024-09-23,2024Q3,IAM,861366.29395992,-1622.4609999999957,1001.881905,862988.75495992,861.3677426980977,693.04,False,0.1954191390669423
2024-09-24,2024Q3,IAM,839832.136610922,-1622.4609999999957,1001.881905,841454.5976109221,839.8740344660902,694.59,False,0.17298312425916051
2024-09-25,2024Q3,IAM,840785.7921506633,-1622.4609999999957,1001.881905,842408.2531506633,840.8258986877934,695.0,False,0.1734317400491251
2024-09-26,2024Q3,IAM,838755.428743472,-1622.4609999999957,1001.881905,840377.889743472,838.7993490544897,707.35,False,0.15671131505128344
2024-09-27,2024Q3,IAM,849061.0611890639,-1622.4609999999957,1001.881905,850683.522189064,849.0856237083791,706.5,False,0.16792843940242064
2024-09-30,2024Q3,IAM,855213.6775744921,-1622.4609999999957,1001.881905,856836.1385744921,855.2266832032385,703.0,False,0.17799571294136407
2024-10-01,2024Q4,IAM,855213.6775744921,-1232.4440000000031,1001.881905,856446.1215744921,854.8373987995043,708.48,False,0.17121080454018756
2024-10-02,2024Q4,IAM,849983.9536468782,-1232.4440000000031,1001.881905,851216.3976468783,849.6174982288738,699.63,False,0.1765353215317954
2024-10-03,2024Q4,IAM,840908.8444783719,-1232.4440000000031,1001.881905,842141.2884783719,840.5594354739563,695.47,False,0.17261056071798953
