Date,Date_quarter,ID,Holding,pct_holding,Price,eqy_shares_total
2021-12-15,2021Q4,COPEC,ANTARCHILE,0.6082,6300.0,1303.380178
2021-12-16,2021Q4,COPEC,ANTARCHILE,0.6082,6600.0,1303.380178
2021-12-17,2021Q4,COPEC,ANTARCHILE,0.6082,6636.6,1303.380178
2021-12-18,2021Q4,COPEC,ANTARCHILE,0.6082,6636.6,1303.380178
2021-12-19,2021Q4,COPEC,ANTARCHILE,0.6082,6636.6,1303.380178
2021-12-20,2021Q4,COPEC,ANTARCHILE,0.6082,6400.0,1303.380178
2021-12-21,2021Q4,COPEC,ANTARCHILE,0.6082,6331.5,1303.380178
2021-12-22,2021Q4,COPEC,ANTARCHILE,0.6082,6190.0,1303.380178
2021-12-23,2021Q4,COPEC,ANTARCHILE,0.6082,6547.3,1303.380178
2021-12-24,2021Q4,COPEC,ANTARCHILE,0.6082,6500.0,1303.380178
2021-12-25,2021Q4,COPEC,ANTARCHILE,0.6082,6500.0,1303.380178
2021-12-26,2021Q4,COPEC,ANTARCHILE,0.6082,6500.0,1303.380178
2021-12-27,2021Q4,COPEC,ANTARCHILE,0.6082,6279.4,1303.380178
2021-12-28,2021Q4,COPEC,ANTARCHILE,0.6082,6340.0,1303.380178
2021-12-29,2021Q4,COPEC,ANTARCHILE,0.6082,6410.0,1303.380178
2021-12-30,2021Q4,COPEC,ANTARCHILE,0.6082,6586.0,1303.380178
2021-12-31,2021Q4,COPEC,ANTARCHILE,0.6082,6586.0,1303.380178
2022-01-01,2022Q1,COPEC,ANTARCHILE,0.6082,6586.0,1303.380178
2022-01-02,2022Q1,COPEC,ANTARCHILE,0.6082,6586.0,1303.380178
2022-01-03,2022Q1,COPEC,ANTARCHILE,0.6082,6480.0,1303.380178
2022-01-04,2022Q1,COPEC,ANTARCHILE,0.6082,6430.0,1303.380178
2022-01-05,2022Q1,COPEC,ANTARCHILE,0.6082,6340.0,1303.380178
2022-01-06,2022Q1,COPEC,ANTARCHILE,0.6082,6250.0,1303.380178
2022-01-07,2022Q1,COPEC,ANTARCHILE,0.6082,6167.0,1303.380178
2022-01-08,2022Q1,COPEC,ANTARCHILE,0.6082,6167.0,1303.380178
2022-01-09,2022Q1,COPEC,ANTARCHILE,0.6082,6167.0,1303.380178
2022-01-10,2022Q1,COPEC,ANTARCHILE,0.6082,6200.0,1303.380178
2022-01-11,2022Q1,COPEC,ANTARCHILE,0.6082,6280.0,1303.380178
2022-01-12,2022Q1,COPEC,ANTARCHILE,0.6082,6420.0,1303.380178
2022-01-13,2022Q1,COPEC,ANTARCHILE,0.6082,6600.0,1303.380178
2022-01-14,2022Q1,COPEC,ANTARCHILE,0.6082,6650.0,1303.380178
2022-01-15,2022Q1,COPEC,ANTARCHILE,0.6082,6650.0,1303.380178
2022-01-16,2022Q1,COPEC,ANTARCHILE,0.6082,6650.0,1303.380178
2022-01-17,2022Q1,COPEC,ANTARCHILE,0.6082,6624.0,1303.380178
2022-01-18,2022Q1,COPEC,ANTARCHILE,0.6082,6546.0,1303.380178
2022-01-19,2022Q1,COPEC,ANTARCHILE,0.6082,6270.0,1303.380178
2022-01-20,2022Q1,COPEC,ANTARCHILE,0.6082,6373.0,1303.380178
2022-01-21,2022Q1,COPEC,ANTARCHILE,0.6082,7100.0,1303.380178
2022-01-22,2022Q1,COPEC,ANTARCHILE,0.6082,7100.0,1303.380178
2022-01-23,2022Q1,COPEC,ANTARCHILE,0.6082,7100.0,1303.380178
2022-01-24,2022Q1,COPEC,ANTARCHILE,0.6082,6925.0,1303.380178
2022-01-25,2022Q1,COPEC,ANTARCHILE,0.6082,6927.5,1303.380178
2022-01-26,2022Q1,COPEC,ANTARCHILE,0.6082,6760.0,1303.380178
2022-01-27,2022Q1,COPEC,ANTARCHILE,0.6082,6888.0,1303.380178
2022-01-28,2022Q1,COPEC,ANTARCHILE,0.6082,6720.0,1303.380178
2022-01-29,2022Q1,COPEC,ANTARCHILE,0.6082,6720.0,1303.380178
2022-01-30,2022Q1,COPEC,ANTARCHILE,0.6082,6720.0,1303.380178
2022-01-31,2022Q1,COPEC,ANTARCHILE,0.6082,6720.0,1303.380178
2022-02-01,2022Q1,COPEC,ANTARCHILE,0.6082,6705.0,1303.380178
2022-02-02,2022Q1,COPEC,ANTARCHILE,0.6082,6483.8,1303.380178
2022-02-03,2022Q1,COPEC,ANTARCHILE,0.6082,6288.0,1303.380178
2022-02-04,2022Q1,COPEC,ANTARCHILE,0.6082,6239.9,1303.380178
2022-02-05,2022Q1,COPEC,ANTARCHILE,0.6082,6239.9,1303.380178
2022-02-06,2022Q1,COPEC,ANTARCHILE,0.6082,6239.9,1303.380178
2022-02-07,2022Q1,COPEC,ANTARCHILE,0.6082,6310.0,1303.380178
2022-02-08,2022Q1,COPEC,ANTARCHILE,0.6082,6690.0,1303.380178
2022-02-09,2022Q1,COPEC,ANTARCHILE,0.6082,6730.0,1303.380178
2022-02-10,2022Q1,COPEC,ANTARCHILE,0.6082,6696.2,1303.380178
2022-02-11,2022Q1,COPEC,ANTARCHILE,0.6082,6762.7,1303.380178
2022-02-12,2022Q1,COPEC,ANTARCHILE,0.6082,6762.7,1303.380178
2022-02-13,2022Q1,COPEC,ANTARCHILE,0.6082,6762.7,1303.380178
2022-02-14,2022Q1,COPEC,ANTARCHILE,0.6082,6600.0,1303.380178
2022-02-15,2022Q1,COPEC,ANTARCHILE,0.6082,6749.0,1303.380178
2022-02-16,2022Q1,COPEC,ANTARCHILE,0.6082,6750.0,1303.380178
2022-02-17,2022Q1,COPEC,ANTARCHILE,0.6082,6505.0,1303.380178
2022-02-18,2022Q1,COPEC,ANTARCHILE,0.6082,6639.9,1303.380178
2022-02-19,2022Q1,COPEC,ANTARCHILE,0.6082,6639.9,1303.380178
2022-02-20,2022Q1,COPEC,ANTARCHILE,0.6082,6639.9,1303.380178
2022-02-21,2022Q1,COPEC,ANTARCHILE,0.6082,6438.0,1303.380178
2022-02-22,2022Q1,COPEC,ANTARCHILE,0.6082,6379.8,1303.380178
2022-02-23,2022Q1,COPEC,ANTARCHILE,0.6082,6200.2,1303.380178
2022-02-24,2022Q1,COPEC,ANTARCHILE,0.6082,6274.8,1303.380178
2022-02-25,2022Q1,COPEC,ANTARCHILE,0.6082,6235.0,1303.380178
2022-02-26,2022Q1,COPEC,ANTARCHILE,0.6082,6235.0,1303.380178
2022-02-27,2022Q1,COPEC,ANTARCHILE,0.6082,6235.0,1303.380178
2022-02-28,2022Q1,COPEC,ANTARCHILE,0.6082,6200.0,1303.380178
2022-03-01,2022Q1,COPEC,ANTARCHILE,0.6082,6167.6,1303.380178
2022-03-02,2022Q1,COPEC,ANTARCHILE,0.6082,6240.0,1303.380178
2022-03-03,2022Q1,COPEC,ANTARCHILE,0.6082,6350.0,1303.380178
2022-03-04,2022Q1,COPEC,ANTARCHILE,0.6082,6592.0,1303.380178
2022-03-05,2022Q1,COPEC,ANTARCHILE,0.6082,6592.0,1303.380178
2022-03-06,2022Q1,COPEC,ANTARCHILE,0.6082,6592.0,1303.380178
2022-03-07,2022Q1,COPEC,ANTARCHILE,0.6082,6678.7,1303.380178
2022-03-08,2022Q1,COPEC,ANTARCHILE,0.6082,6550.0,1303.380178
2022-03-09,2022Q1,COPEC,ANTARCHILE,0.6082,6550.0,1303.380178
2022-03-10,2022Q1,COPEC,ANTARCHILE,0.6082,6610.0,1303.380178
2022-03-11,2022Q1,COPEC,ANTARCHILE,0.6082,6562.9,1303.380178
2022-03-12,2022Q1,COPEC,ANTARCHILE,0.6082,6562.9,1303.380178
2022-03-13,2022Q1,COPEC,ANTARCHILE,0.6082,6562.9,1303.380178
2022-03-14,2022Q1,COPEC,ANTARCHILE,0.6082,6660.0,1303.380178
2022-03-15,2022Q1,COPEC,ANTARCHILE,0.6082,6650.0,1303.380178
2022-03-16,2022Q1,COPEC,ANTARCHILE,0.6082,6600.0,1303.380178
2022-03-17,2022Q1,COPEC,ANTARCHILE,0.6082,6640.0,1303.380178
2022-03-18,2022Q1,COPEC,ANTARCHILE,0.6082,6923.3,1303.380178
2022-03-19,2022Q1,COPEC,ANTARCHILE,0.6082,6923.3,1303.380178
2022-03-20,2022Q1,COPEC,ANTARCHILE,0.6082,6923.3,1303.380178
2022-03-21,2022Q1,COPEC,ANTARCHILE,0.6082,7000.0,1303.380178
2022-03-22,2022Q1,COPEC,ANTARCHILE,0.6082,6679.9,1303.380178
2022-03-23,2022Q1,COPEC,ANTARCHILE,0.6082,6500.0,1303.380178
2022-03-24,2022Q1,COPEC,ANTARCHILE,0.6082,6750.0,1303.380178
2022-03-25,2022Q1,COPEC,ANTARCHILE,0.6082,6700.0,1303.380178
2022-03-26,2022Q1,COPEC,ANTARCHILE,0.6082,6700.0,1303.380178
2022-03-27,2022Q1,COPEC,ANTARCHILE,0.6082,6700.0,1303.380178
2022-03-28,2022Q1,COPEC,ANTARCHILE,0.6082,6685.0,1303.380178
2022-03-29,2022Q1,COPEC,ANTARCHILE,0.6082,6680.0,1303.380178
2022-03-30,2022Q1,COPEC,ANTARCHILE,0.6082,6408.0,1303.380178
2022-03-31,2022Q1,COPEC,ANTARCHILE,0.6082,6500.0,1303.380178
2022-04-01,2022Q2,COPEC,ANTARCHILE,0.6082,6580.0,1303.380178
2022-04-02,2022Q2,COPEC,ANTARCHILE,0.6082,6580.0,1303.380178
2022-04-03,2022Q2,COPEC,ANTARCHILE,0.6082,6580.0,1303.380178
2022-04-04,2022Q2,COPEC,ANTARCHILE,0.6082,6650.0,1303.380178
2022-04-05,2022Q2,COPEC,ANTARCHILE,0.6082,6639.0,1303.380178
2022-04-06,2022Q2,COPEC,ANTARCHILE,0.6082,6785.0,1303.380178
2022-04-07,2022Q2,COPEC,ANTARCHILE,0.6082,6738.1,1303.380178
2022-04-08,2022Q2,COPEC,ANTARCHILE,0.6082,6865.0,1303.380178
2022-04-09,2022Q2,COPEC,ANTARCHILE,0.6082,6865.0,1303.380178
2022-04-10,2022Q2,COPEC,ANTARCHILE,0.6082,6865.0,1303.380178
2022-04-11,2022Q2,COPEC,ANTARCHILE,0.6082,6800.0,1303.380178
2022-04-12,2022Q2,COPEC,ANTARCHILE,0.6082,6890.0,1303.380178
2022-04-13,2022Q2,COPEC,ANTARCHILE,0.6082,6750.0,1303.380178
2022-04-14,2022Q2,COPEC,ANTARCHILE,0.6082,6744.8,1303.380178
2022-04-15,2022Q2,COPEC,ANTARCHILE,0.6082,6744.8,1303.380178
2022-04-16,2022Q2,COPEC,ANTARCHILE,0.6082,6744.8,1303.380178
2022-04-17,2022Q2,COPEC,ANTARCHILE,0.6082,6744.8,1303.380178
2022-04-18,2022Q2,COPEC,ANTARCHILE,0.6082,6500.0,1303.380178
2022-04-19,2022Q2,COPEC,ANTARCHILE,0.6082,6549.0,1303.380178
2022-04-20,2022Q2,COPEC,ANTARCHILE,0.6082,6670.0,1303.380178
2022-04-21,2022Q2,COPEC,ANTARCHILE,0.6082,6699.0,1303.380178
2022-04-22,2022Q2,COPEC,ANTARCHILE,0.6082,6500.0,1303.380178
2022-04-23,2022Q2,COPEC,ANTARCHILE,0.6082,6500.0,1303.380178
2022-04-24,2022Q2,COPEC,ANTARCHILE,0.6082,6500.0,1303.380178
2022-04-25,2022Q2,COPEC,ANTARCHILE,0.6082,6281.0,1303.380178
2022-04-26,2022Q2,COPEC,ANTARCHILE,0.6082,6304.0,1303.380178
2022-04-27,2022Q2,COPEC,ANTARCHILE,0.6082,6300.0,1303.380178
2022-04-28,2022Q2,COPEC,ANTARCHILE,0.6082,6200.0,1303.380178
2022-04-29,2022Q2,COPEC,ANTARCHILE,0.6082,6270.0,1303.380178
2022-04-30,2022Q2,COPEC,ANTARCHILE,0.6082,6270.0,1303.380178
2022-05-01,2022Q2,COPEC,ANTARCHILE,0.6082,6270.0,1303.380178
2022-05-02,2022Q2,COPEC,ANTARCHILE,0.6082,6190.0,1303.380178
2022-05-03,2022Q2,COPEC,ANTARCHILE,0.6082,6154.0,1303.380178
2022-05-04,2022Q2,COPEC,ANTARCHILE,0.6082,6280.0,1303.380178
2022-05-05,2022Q2,COPEC,ANTARCHILE,0.6082,6171.0,1303.380178
2022-05-06,2022Q2,COPEC,ANTARCHILE,0.6082,6105.0,1303.380178
2022-05-07,2022Q2,COPEC,ANTARCHILE,0.6082,6105.0,1303.380178
2022-05-08,2022Q2,COPEC,ANTARCHILE,0.6082,6105.0,1303.380178
2022-05-09,2022Q2,COPEC,ANTARCHILE,0.6082,5989.0,1303.380178
2022-05-10,2022Q2,COPEC,ANTARCHILE,0.6082,5950.0,1303.380178
2022-05-11,2022Q2,COPEC,ANTARCHILE,0.6082,5850.0,1303.380178
2022-05-12,2022Q2,COPEC,ANTARCHILE,0.6082,5800.0,1303.380178
2022-05-13,2022Q2,COPEC,ANTARCHILE,0.6082,5950.4,1303.380178
2022-05-14,2022Q2,COPEC,ANTARCHILE,0.6082,5950.4,1303.380178
2022-05-15,2022Q2,COPEC,ANTARCHILE,0.6082,5950.4,1303.380178
2022-05-16,2022Q2,COPEC,ANTARCHILE,0.6082,5970.0,1303.380178
2022-05-17,2022Q2,COPEC,ANTARCHILE,0.6082,6170.0,1303.380178
2022-05-18,2022Q2,COPEC,ANTARCHILE,0.6082,5951.0,1303.380178
2022-05-19,2022Q2,COPEC,ANTARCHILE,0.6082,6021.0,1303.380178
2022-05-20,2022Q2,COPEC,ANTARCHILE,0.6082,6238.6,1303.380178
2022-05-21,2022Q2,COPEC,ANTARCHILE,0.6082,6238.6,1303.380178
2022-05-22,2022Q2,COPEC,ANTARCHILE,0.6082,6238.6,1303.380178
2022-05-23,2022Q2,COPEC,ANTARCHILE,0.6082,6358.0,1303.380178
2022-05-24,2022Q2,COPEC,ANTARCHILE,0.6082,6340.0,1303.380178
2022-05-25,2022Q2,COPEC,ANTARCHILE,0.6082,6375.0,1303.380178
2022-05-26,2022Q2,COPEC,ANTARCHILE,0.6082,6495.0,1303.380178
2022-05-27,2022Q2,COPEC,ANTARCHILE,0.6082,6600.0,1303.380178
2022-05-28,2022Q2,COPEC,ANTARCHILE,0.6082,6600.0,1303.380178
2022-05-29,2022Q2,COPEC,ANTARCHILE,0.6082,6600.0,1303.380178
2022-05-30,2022Q2,COPEC,ANTARCHILE,0.6082,6620.0,1303.380178
2022-05-31,2022Q2,COPEC,ANTARCHILE,0.6082,6540.0,1303.380178
2022-06-01,2022Q2,COPEC,ANTARCHILE,0.6082,6550.0,1303.380178
2022-06-02,2022Q2,COPEC,ANTARCHILE,0.6082,6676.0,1303.380178
2022-06-03,2022Q2,COPEC,ANTARCHILE,0.6082,6800.0,1303.380178
2022-06-04,2022Q2,COPEC,ANTARCHILE,0.6082,6800.0,1303.380178
2022-06-05,2022Q2,COPEC,ANTARCHILE,0.6082,6800.0,1303.380178
2022-06-06,2022Q2,COPEC,ANTARCHILE,0.6082,6698.0,1303.380178
2022-06-07,2022Q2,COPEC,ANTARCHILE,0.6082,6800.0,1303.380178
2022-06-08,2022Q2,COPEC,ANTARCHILE,0.6082,6775.0,1303.380178
2022-06-09,2022Q2,COPEC,ANTARCHILE,0.6082,6593.8,1303.380178
2022-06-10,2022Q2,COPEC,ANTARCHILE,0.6082,6800.0,1303.380178
2022-06-11,2022Q2,COPEC,ANTARCHILE,0.6082,6800.0,1303.380178
2022-06-12,2022Q2,COPEC,ANTARCHILE,0.6082,6800.0,1303.380178
2022-06-13,2022Q2,COPEC,ANTARCHILE,0.6082,6650.0,1303.380178
2022-06-14,2022Q2,COPEC,ANTARCHILE,0.6082,6740.0,1303.380178
2022-06-15,2022Q2,COPEC,ANTARCHILE,0.6082,6555.0,1303.380178
2022-06-16,2022Q2,COPEC,ANTARCHILE,0.6082,6780.0,1303.380178
2022-06-17,2022Q2,COPEC,ANTARCHILE,0.6082,6745.0,1303.380178
2022-06-18,2022Q2,COPEC,ANTARCHILE,0.6082,6745.0,1303.380178
2022-06-19,2022Q2,COPEC,ANTARCHILE,0.6082,6745.0,1303.380178
2022-06-20,2022Q2,COPEC,ANTARCHILE,0.6082,6753.6,1303.380178
2022-06-21,2022Q2,COPEC,ANTARCHILE,0.6082,6753.6,1303.380178
2022-06-22,2022Q2,COPEC,ANTARCHILE,0.6082,6530.0,1303.380178
2022-06-23,2022Q2,COPEC,ANTARCHILE,0.6082,6300.0,1303.380178
2022-06-24,2022Q2,COPEC,ANTARCHILE,0.6082,6425.0,1303.380178
2022-06-25,2022Q2,COPEC,ANTARCHILE,0.6082,6425.0,1303.380178
2022-06-26,2022Q2,COPEC,ANTARCHILE,0.6082,6425.0,1303.380178
2022-06-27,2022Q2,COPEC,ANTARCHILE,0.6082,6425.0,1303.380178
2022-06-28,2022Q2,COPEC,ANTARCHILE,0.6082,6735.0,1303.380178
2022-06-29,2022Q2,COPEC,ANTARCHILE,0.6082,6870.0,1303.380178
2022-06-30,2022Q2,COPEC,ANTARCHILE,0.6082,6770.0,1303.380178
2022-07-01,2022Q3,COPEC,ANTARCHILE,0.6082,6847.9,1303.380178
2022-07-02,2022Q3,COPEC,ANTARCHILE,0.6082,6847.9,1303.380178
2022-07-03,2022Q3,COPEC,ANTARCHILE,0.6082,6847.9,1303.380178
2022-07-04,2022Q3,COPEC,ANTARCHILE,0.6082,6912.0,1303.380178
2022-07-05,2022Q3,COPEC,ANTARCHILE,0.6082,6950.0,1303.380178
2022-07-06,2022Q3,COPEC,ANTARCHILE,0.6082,6850.0,1303.380178
2022-07-07,2022Q3,COPEC,ANTARCHILE,0.6082,6910.0,1303.380178
2022-07-08,2022Q3,COPEC,ANTARCHILE,0.6082,7000.0,1303.380178
2022-07-09,2022Q3,COPEC,ANTARCHILE,0.6082,7000.0,1303.380178
2022-07-10,2022Q3,COPEC,ANTARCHILE,0.6082,7000.0,1303.380178
2022-07-11,2022Q3,COPEC,ANTARCHILE,0.6082,6800.0,1303.380178
2022-07-12,2022Q3,COPEC,ANTARCHILE,0.6082,7000.0,1303.380178
2022-07-13,2022Q3,COPEC,ANTARCHILE,0.6082,7055.0,1303.380178
2022-07-14,2022Q3,COPEC,ANTARCHILE,0.6082,7070.0,1303.380178
2022-07-15,2022Q3,COPEC,ANTARCHILE,0.6082,7000.0,1303.380178
2022-07-16,2022Q3,COPEC,ANTARCHILE,0.6082,7000.0,1303.380178
2022-07-17,2022Q3,COPEC,ANTARCHILE,0.6082,7000.0,1303.380178
2022-07-18,2022Q3,COPEC,ANTARCHILE,0.6082,7085.0,1303.380178
2022-07-19,2022Q3,COPEC,ANTARCHILE,0.6082,7211.0,1303.380178
2022-07-20,2022Q3,COPEC,ANTARCHILE,0.6082,7500.0,1303.380178
2022-07-21,2022Q3,COPEC,ANTARCHILE,0.6082,7710.0,1303.380178
2022-07-22,2022Q3,COPEC,ANTARCHILE,0.6082,7650.0,1303.380178
2022-07-23,2022Q3,COPEC,ANTARCHILE,0.6082,7650.0,1303.380178
2022-07-24,2022Q3,COPEC,ANTARCHILE,0.6082,7650.0,1303.380178
2022-07-25,2022Q3,COPEC,ANTARCHILE,0.6082,7640.0,1303.380178
2022-07-26,2022Q3,COPEC,ANTARCHILE,0.6082,7543.0,1303.380178
2022-07-27,2022Q3,COPEC,ANTARCHILE,0.6082,7595.0,1303.380178
2022-07-28,2022Q3,COPEC,ANTARCHILE,0.6082,7523.1,1303.380178
2022-07-29,2022Q3,COPEC,ANTARCHILE,0.6082,7380.0,1303.380178
2022-07-30,2022Q3,COPEC,ANTARCHILE,0.6082,7380.0,1303.380178
2022-07-31,2022Q3,COPEC,ANTARCHILE,0.6082,7380.0,1303.380178
2022-08-01,2022Q3,COPEC,ANTARCHILE,0.6082,7525.0,1303.380178
2022-08-02,2022Q3,COPEC,ANTARCHILE,0.6082,7494.9,1303.380178
2022-08-03,2022Q3,COPEC,ANTARCHILE,0.6082,7400.0,1303.380178
2022-08-04,2022Q3,COPEC,ANTARCHILE,0.6082,7395.0,1303.380178
2022-08-05,2022Q3,COPEC,ANTARCHILE,0.6082,7380.0,1303.380178
2022-08-06,2022Q3,COPEC,ANTARCHILE,0.6082,7380.0,1303.380178
2022-08-07,2022Q3,COPEC,ANTARCHILE,0.6082,7380.0,1303.380178
2022-08-08,2022Q3,COPEC,ANTARCHILE,0.6082,7380.0,1303.380178
2022-08-09,2022Q3,COPEC,ANTARCHILE,0.6082,7340.0,1303.380178
2022-08-10,2022Q3,COPEC,ANTARCHILE,0.6082,7346.0,1303.380178
2022-08-11,2022Q3,COPEC,ANTARCHILE,0.6082,7340.0,1303.380178
2022-08-12,2022Q3,COPEC,ANTARCHILE,0.6082,7325.0,1303.380178
2022-08-13,2022Q3,COPEC,ANTARCHILE,0.6082,7325.0,1303.380178
2022-08-14,2022Q3,COPEC,ANTARCHILE,0.6082,7325.0,1303.380178
2022-08-15,2022Q3,COPEC,ANTARCHILE,0.6082,7325.0,1303.380178
2022-08-16,2022Q3,COPEC,ANTARCHILE,0.6082,7450.0,1303.380178
2022-08-17,2022Q3,COPEC,ANTARCHILE,0.6082,7470.0,1303.380178
2022-08-18,2022Q3,COPEC,ANTARCHILE,0.6082,7560.0,1303.380178
2022-08-19,2022Q3,COPEC,ANTARCHILE,0.6082,7621.0,1303.380178
2022-08-20,2022Q3,COPEC,ANTARCHILE,0.6082,7621.0,1303.380178
2022-08-21,2022Q3,COPEC,ANTARCHILE,0.6082,7621.0,1303.380178
2022-08-22,2022Q3,COPEC,ANTARCHILE,0.6082,7700.0,1303.380178
2022-08-23,2022Q3,COPEC,ANTARCHILE,0.6082,7840.0,1303.380178
2022-08-24,2022Q3,COPEC,ANTARCHILE,0.6082,7730.0,1303.380178
2022-08-25,2022Q3,COPEC,ANTARCHILE,0.6082,7680.0,1303.380178
2022-08-26,2022Q3,COPEC,ANTARCHILE,0.6082,7700.0,1303.380178
2022-08-27,2022Q3,COPEC,ANTARCHILE,0.6082,7700.0,1303.380178
2022-08-28,2022Q3,COPEC,ANTARCHILE,0.6082,7700.0,1303.380178
2022-08-29,2022Q3,COPEC,ANTARCHILE,0.6082,7739.9,1303.380178
2022-08-30,2022Q3,COPEC,ANTARCHILE,0.6082,7740.0,1303.380178
2022-08-31,2022Q3,COPEC,ANTARCHILE,0.6082,7731.0,1303.380178
2022-09-01,2022Q3,COPEC,ANTARCHILE,0.6082,7541.0,1303.380178
2022-09-02,2022Q3,COPEC,ANTARCHILE,0.6082,7900.0,1303.380178
2022-09-03,2022Q3,COPEC,ANTARCHILE,0.6082,7900.0,1303.380178
2022-09-04,2022Q3,COPEC,ANTARCHILE,0.6082,7900.0,1303.380178
2022-09-05,2022Q3,COPEC,ANTARCHILE,0.6082,8051.0,1303.380178
2022-09-06,2022Q3,COPEC,ANTARCHILE,0.6082,7690.0,1303.380178
2022-09-07,2022Q3,COPEC,ANTARCHILE,0.6082,7701.0,1303.380178
2022-09-08,2022Q3,COPEC,ANTARCHILE,0.6082,7630.0,1303.380178
2022-09-09,2022Q3,COPEC,ANTARCHILE,0.6082,7455.0,1303.380178
2022-09-10,2022Q3,COPEC,ANTARCHILE,0.6082,7455.0,1303.380178
2022-09-11,2022Q3,COPEC,ANTARCHILE,0.6082,7455.0,1303.380178
2022-09-12,2022Q3,COPEC,ANTARCHILE,0.6082,7548.0,1303.380178
2022-09-13,2022Q3,COPEC,ANTARCHILE,0.6082,7501.0,1303.380178
2022-09-14,2022Q3,COPEC,ANTARCHILE,0.6082,7377.8,1303.380178
2022-09-15,2022Q3,COPEC,ANTARCHILE,0.6082,7200.0,1303.380178
2022-09-16,2022Q3,COPEC,ANTARCHILE,0.6082,7200.0,1303.380178
2022-09-17,2022Q3,COPEC,ANTARCHILE,0.6082,7200.0,1303.380178
2022-09-18,2022Q3,COPEC,ANTARCHILE,0.6082,7200.0,1303.380178
2022-09-19,2022Q3,COPEC,ANTARCHILE,0.6082,7200.0,1303.380178
2022-09-20,2022Q3,COPEC,ANTARCHILE,0.6082,6850.0,1303.380178
2022-09-21,2022Q3,COPEC,ANTARCHILE,0.6082,6876.2,1303.380178
2022-09-22,2022Q3,COPEC,ANTARCHILE,0.6082,6700.0,1303.380178
2022-09-23,2022Q3,COPEC,ANTARCHILE,0.6082,6618.9,1303.380178
2022-09-24,2022Q3,COPEC,ANTARCHILE,0.6082,6618.9,1303.380178
2022-09-25,2022Q3,COPEC,ANTARCHILE,0.6082,6618.9,1303.380178
2022-09-26,2022Q3,COPEC,ANTARCHILE,0.6082,6541.3,1303.380178
2022-09-27,2022Q3,COPEC,ANTARCHILE,0.6082,6398.0,1303.380178
2022-09-28,2022Q3,COPEC,ANTARCHILE,0.6082,6121.0,1303.380178
2022-09-29,2022Q3,COPEC,ANTARCHILE,0.6082,6110.0,1303.380178
2022-09-30,2022Q3,COPEC,ANTARCHILE,0.6082,6201.2,1303.380178
2022-10-01,2022Q4,COPEC,ANTARCHILE,0.6082,6201.2,1303.380178
2022-10-02,2022Q4,COPEC,ANTARCHILE,0.6082,6201.2,1303.380178
2022-10-03,2022Q4,COPEC,ANTARCHILE,0.6082,6300.0,1303.380178
2022-10-04,2022Q4,COPEC,ANTARCHILE,0.6082,6500.0,1303.380178
2022-10-05,2022Q4,COPEC,ANTARCHILE,0.6082,6436.0,1303.380178
2022-10-06,2022Q4,COPEC,ANTARCHILE,0.6082,6426.0,1303.380178
2022-10-07,2022Q4,COPEC,ANTARCHILE,0.6082,6235.0,1303.380178
2022-10-08,2022Q4,COPEC,ANTARCHILE,0.6082,6235.0,1303.380178
2022-10-09,2022Q4,COPEC,ANTARCHILE,0.6082,6235.0,1303.380178
2022-10-10,2022Q4,COPEC,ANTARCHILE,0.6082,6235.0,1303.380178
2022-10-11,2022Q4,COPEC,ANTARCHILE,0.6082,6050.0,1303.380178
2022-10-12,2022Q4,COPEC,ANTARCHILE,0.6082,6070.0,1303.380178
2022-10-13,2022Q4,COPEC,ANTARCHILE,0.6082,6130.0,1303.380178
2022-10-14,2022Q4,COPEC,ANTARCHILE,0.6082,6100.0,1303.380178
2022-10-15,2022Q4,COPEC,ANTARCHILE,0.6082,6100.0,1303.380178
2022-10-16,2022Q4,COPEC,ANTARCHILE,0.6082,6100.0,1303.380178
2022-10-17,2022Q4,COPEC,ANTARCHILE,0.6082,6335.0,1303.380178
2022-10-18,2022Q4,COPEC,ANTARCHILE,0.6082,6195.0,1303.380178
2022-10-19,2022Q4,COPEC,ANTARCHILE,0.6082,6190.0,1303.380178
2022-10-20,2022Q4,COPEC,ANTARCHILE,0.6082,6425.9,1303.380178
2022-10-21,2022Q4,COPEC,ANTARCHILE,0.6082,6289.8,1303.380178
2022-10-22,2022Q4,COPEC,ANTARCHILE,0.6082,6289.8,1303.380178
2022-10-23,2022Q4,COPEC,ANTARCHILE,0.6082,6289.8,1303.380178
2022-10-24,2022Q4,COPEC,ANTARCHILE,0.6082,6180.0,1303.380178
2022-10-25,2022Q4,COPEC,ANTARCHILE,0.6082,6400.7,1303.380178
2022-10-26,2022Q4,COPEC,ANTARCHILE,0.6082,6395.0,1303.380178
2022-10-27,2022Q4,COPEC,ANTARCHILE,0.6082,6582.0,1303.380178
2022-10-28,2022Q4,COPEC,ANTARCHILE,0.6082,6502.0,1303.380178
2022-10-29,2022Q4,COPEC,ANTARCHILE,0.6082,6502.0,1303.380178
2022-10-30,2022Q4,COPEC,ANTARCHILE,0.6082,6502.0,1303.380178
2022-10-31,2022Q4,COPEC,ANTARCHILE,0.6082,6502.0,1303.380178
2022-11-01,2022Q4,COPEC,ANTARCHILE,0.6082,6502.0,1303.380178
2022-11-02,2022Q4,COPEC,ANTARCHILE,0.6082,6466.0,1303.380178
2022-11-03,2022Q4,COPEC,ANTARCHILE,0.6082,6350.0,1303.380178
